Iteration No,Rb,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rd1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rd2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Rbias4,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Cload,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,len2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Ibias1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Ibias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,W3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_s11,loss_region,
46,Rb,6.822428178661172e-05,0.00018161950597347161,0.0,0.0,0.0,-0.00011339522418687189,0.0,0.0,0.0,Rd1,-0.0002146712099251355,-0.00022970732795130956,0.0,0.0,0.0,-5.428779656186654e-05,0.0,6.932391458802603e-05,0.0,Rd2,-0.0001854568525342859,-0.00016902930916093135,0.0,0.0,0.0,-1.6427543373359403e-05,0.0,0.0,0.0,Rbias3,-3.3528916813570527e-06,5.389518503882071e-07,0.0,0.0,0.0,-3.891843531745361e-06,0.0,0.0,0.0,Rbias4,4.037055671287378e-06,-2.8242599724315654e-07,0.0,0.0,0.0,4.319481668530306e-06,0.0,0.0,0.0,Cload,94998296.29994126,94998296.29978918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,263955.09818916844,-934413.1852303286,0.0,0.0,0.0,1198368.28341947,0.0,0.0,0.0,Ibias1,78.62853651116487,-57.52828391078096,0.0,0.0,0.0,136.1568204219442,0.0,0.0,0.0,Ibias2,45.896124727994945,-53.92825285336315,0.0,0.0,0.0,99.82437758135654,0.0,0.0,0.0,W1,-21.98202195997483,-62.68630219552716,0.0,0.0,0.0,40.70428023555233,0.0,0.0,0.0,W2,-846.7241358344295,-863.0799130216479,0.0,0.0,0.0,16.35577718719368,0.0,0.0,0.0,W3,-266.42373796164554,-485.16134442138093,0.0,0.0,0.0,218.73760645963756,0.0,0.0,0.0,Alo,0.0003764110221700358,0.0003764110221700358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
47,Rb,-0.00011352083676725696,0.0,0.0,0.0,0.0,-0.00011352083676725696,0.0,0.0,0.0,Rd1,0.00020554817769234473,0.0,0.0,0.0,0.0,-5.4548773415915865e-05,0.0,0.0002600969511082527,0.0,Rd2,-1.64539825767385e-05,0.0,0.0,0.0,0.0,-1.64539825767385e-05,0.0,0.0,0.0,Rbias3,-3.90782815411792e-06,0.0,0.0,0.0,0.0,-3.90782815411792e-06,0.0,0.0,0.0,Rbias4,4.333984171843167e-06,0.0,0.0,0.0,0.0,4.333984171843167e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1197604.0714412932,0.0,0.0,0.0,0.0,1197604.0714412932,0.0,0.0,0.0,Ibias1,136.1491876084892,0.0,0.0,0.0,0.0,136.1491876084892,0.0,0.0,0.0,Ibias2,99.96051877661957,0.0,0.0,0.0,0.0,99.96051877661957,0.0,0.0,0.0,W1,40.56312858524825,0.0,0.0,0.0,0.0,40.56312858524825,0.0,0.0,0.0,W2,16.313973148142285,0.0,0.0,0.0,0.0,16.313973148142285,0.0,0.0,0.0,W3,221.64547250964162,0.0,0.0,0.0,0.0,221.64547250964162,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
48,Rb,7.070174138916049e-05,0.00018477593505585008,0.0,0.0,0.0,-0.0001140741936667016,0.0,0.0,0.0,Rd1,-0.0002778989740556795,-0.00022372686791822483,0.0,0.0,0.0,-5.417210613746129e-05,0.0,0.0,0.0,Rd2,-0.00018046417604815698,-0.00016408271681772545,0.0,0.0,0.0,-1.6381459230436384e-05,0.0,0.0,0.0,Rbias3,-3.1089876704523924e-06,7.764665803004956e-07,0.0,0.0,0.0,-3.885454250752888e-06,0.0,0.0,0.0,Rbias4,3.992011600892129e-06,-3.4194604947055616e-07,0.0,0.0,0.0,4.333957650362685e-06,0.0,0.0,0.0,Cload,203245966.67238417,203245966.6720791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,284437.0516864547,-910291.96518999,0.0,0.0,0.0,1194729.016876418,0.0,0.0,0.0,Ibias1,79.75427319903139,-56.20039991492917,0.0,0.0,0.0,135.9546731139589,0.0,0.0,0.0,Ibias2,46.844747896224185,-52.61369250746288,0.0,0.0,0.0,99.45844040368551,0.0,0.0,0.0,W1,-17.083663203621207,-58.90576179863154,0.0,0.0,0.0,41.82209859501033,0.0,0.0,0.0,W2,-821.6500798106476,-838.0723560136797,0.0,0.0,0.0,16.42227620300738,0.0,0.0,0.0,W3,-268.1571110812306,-486.1198383608964,0.0,0.0,0.0,217.96272727966596,0.0,0.0,0.0,Alo,-0.005706789182988636,-0.00570678918299255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
49,Rb,-0.00011420547093771105,0.0,0.0,0.0,0.0,-0.00011420547093771105,0.0,0.0,0.0,Rd1,0.00021519494410220628,0.0,0.0,0.0,0.0,-5.439517434073446e-05,0.0,0.00026959011844295,0.0,Rd2,-1.6408937090915186e-05,0.0,0.0,0.0,0.0,-1.6408937090915186e-05,0.0,0.0,0.0,Rbias3,-3.901197319871674e-06,0.0,0.0,0.0,0.0,-3.901197319871674e-06,0.0,0.0,0.0,Rbias4,4.3474669416212315e-06,0.0,0.0,0.0,0.0,4.3474669416212315e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1194115.0270396892,0.0,0.0,0.0,0.0,1194115.0270396892,0.0,0.0,0.0,Ibias1,135.95798425714423,0.0,0.0,0.0,0.0,135.95798425714423,0.0,0.0,0.0,Ibias2,99.60650546344,0.0,0.0,0.0,0.0,99.60650546344,0.0,0.0,0.0,W1,41.55672785061317,0.0,0.0,0.0,0.0,41.55672785061317,0.0,0.0,0.0,W2,16.40822398162264,0.0,0.0,0.0,0.0,16.40822398162264,0.0,0.0,0.0,W3,220.8166794775016,0.0,0.0,0.0,0.0,220.8166794775016,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
50,Rb,7.205385909789335e-05,0.00018694113189310498,0.0,0.0,0.0,-0.00011488727279521167,0.0,0.0,0.0,Rd1,-0.00025966181773974284,-0.0002057094507548508,0.0,0.0,0.0,-5.39523669848854e-05,0.0,0.0,0.0,Rd2,-0.00016680996950870256,-0.00015046810935177304,0.0,0.0,0.0,-1.6341860156924672e-05,0.0,0.0,0.0,Rbias3,-2.9460942462647106e-06,9.328771877492275e-07,0.0,0.0,0.0,-3.878971434013938e-06,0.0,0.0,0.0,Rbias4,3.923863076277305e-06,-4.2346582383989273e-07,0.0,0.0,0.0,4.347328900117427e-06,0.0,0.0,0.0,Cload,285640448.73760885,285640448.73791397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,353431.70820508717,-837718.1623979908,0.0,0.0,0.0,1191149.870603105,0.0,0.0,0.0,Ibias1,83.81821198973348,-51.863869243581085,0.0,0.0,0.0,135.68208123331624,0.0,0.0,0.0,Ibias2,50.61137039616552,-48.48974938272486,0.0,0.0,0.0,99.10111977889194,0.0,0.0,0.0,W1,-8.033412073567918,-50.97432414700849,0.0,0.0,0.0,42.94091207346365,0.0,0.0,0.0,W2,-752.2744687815559,-768.7639325578305,0.0,0.0,0.0,16.489463776299377,0.0,0.0,0.0,W3,-251.52248604994895,-468.6573993877389,0.0,0.0,0.0,217.134913337839,0.0,0.0,0.0,Alo,-0.011594156192896889,-0.011594156192896889,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
51,Rb,-0.00011502314721947484,0.0,0.0,0.0,0.0,-0.00011502314721947484,0.0,0.0,0.0,Rd1,0.00017487232905861192,0.0,0.0,0.0,0.0,-5.418680028543793e-05,0.0,0.00022905912934405648,0.0,Rd2,-1.636205576247217e-05,0.0,0.0,0.0,0.0,-1.636205576247217e-05,0.0,0.0,0.0,Rbias3,-3.8934802736149425e-06,0.0,0.0,0.0,0.0,-3.8934802736149425e-06,0.0,0.0,0.0,Rbias4,4.3589104691115115e-06,0.0,0.0,0.0,0.0,4.3589104691115115e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1190697.603285218,0.0,0.0,0.0,0.0,1190697.603285218,0.0,0.0,0.0,Ibias1,135.6783700894242,0.0,0.0,0.0,0.0,135.6783700894242,0.0,0.0,0.0,Ibias2,99.2522800164217,0.0,0.0,0.0,0.0,99.2522800164217,0.0,0.0,0.0,W1,42.8021010541033,0.0,0.0,0.0,0.0,42.8021010541033,0.0,0.0,0.0,W2,16.505228701977185,0.0,0.0,0.0,0.0,16.505228701977185,0.0,0.0,0.0,W3,219.72971891381587,0.0,0.0,0.0,0.0,219.72971891381587,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
52,Rb,7.622381667799868e-05,0.00019212192961227684,0.0,0.0,0.0,-0.0001158981129342782,0.0,0.0,0.0,Rd1,-0.0002664089300627392,-0.00022210916657640725,0.0,0.0,0.0,-5.386258345102206e-05,0.0,9.562819964694112e-06,0.0,Rd2,-0.0001783957068453239,-0.00016210578971412383,0.0,0.0,0.0,-1.6289917131195206e-05,0.0,0.0,0.0,Rbias3,-2.7291697844718682e-06,1.1419093848537368e-06,0.0,0.0,0.0,-3.871079169325605e-06,0.0,0.0,0.0,Rbias4,3.872521946736854e-06,-4.865008668459871e-07,0.0,0.0,0.0,4.359022813583071e-06,0.0,0.0,0.0,Cload,453655724.32939017,453655724.32954323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,282004.1143873964,-905695.1614431439,0.0,0.0,0.0,1187699.2758305673,0.0,0.0,0.0,Ibias1,79.1099985194241,-56.22732766664045,0.0,0.0,0.0,135.33732618606624,0.0,0.0,0.0,Ibias2,46.25163467835651,-52.500217898877466,0.0,0.0,0.0,98.75185257723555,0.0,0.0,0.0,W1,3.936708904064364,-40.25017916502512,0.0,0.0,0.0,44.186888069089484,0.0,0.0,0.0,W2,-811.8574681897186,-828.4705200153434,0.0,0.0,0.0,16.613051825649617,0.0,0.0,0.0,W3,-235.1498824388568,-451.30430004991456,0.0,0.0,0.0,216.15441761110677,0.0,0.0,0.0,Alo,-0.01893068169744965,-0.01893068169744176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
53,Rb,-0.0001159133816419306,0.0,0.0,0.0,0.0,-0.0001159133816419306,0.0,0.0,0.0,Rd1,0.00021064765965824535,0.0,0.0,0.0,0.0,-5.409294521115397e-05,0.0,0.00026474060486939135,0.0,Rd2,-1.6317539978577453e-05,0.0,0.0,0.0,0.0,-1.6317539978577453e-05,0.0,0.0,0.0,Rbias3,-3.887143447422771e-06,0.0,0.0,0.0,0.0,-3.887143447422771e-06,0.0,0.0,0.0,Rbias4,4.371329477093005e-06,0.0,0.0,0.0,0.0,4.371329477093005e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1187272.971851335,0.0,0.0,0.0,0.0,1187272.971851335,0.0,0.0,0.0,Ibias1,135.36508931694414,0.0,0.0,0.0,0.0,135.36508931694414,0.0,0.0,0.0,Ibias2,98.9187373548861,0.0,0.0,0.0,0.0,98.9187373548861,0.0,0.0,0.0,W1,44.050702632268504,0.0,0.0,0.0,0.0,44.050702632268504,0.0,0.0,0.0,W2,16.625367092175317,0.0,0.0,0.0,0.0,16.625367092175317,0.0,0.0,0.0,W3,218.91308345340997,0.0,0.0,0.0,0.0,218.91308345340997,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
54,Rb,7.551275150821971e-05,0.00019242954859978003,0.0,0.0,0.0,-0.00011691679709157236,0.0,0.0,0.0,Rd1,-0.00027471424995377606,-0.00022106736772425464,0.0,0.0,0.0,-5.3646882229528026e-05,0.0,0.0,0.0,Rd2,-0.00017715367817693216,-0.0001609080805640814,0.0,0.0,0.0,-1.6245597612855572e-05,0.0,0.0,0.0,Rbias3,-2.572553178799637e-06,1.2923351847764038e-06,0.0,0.0,0.0,-3.864888363576142e-06,0.0,0.0,0.0,Rbias4,3.775756333820844e-06,-5.954449216578014e-07,0.0,0.0,0.0,4.371201255478645e-06,0.0,0.0,0.0,Cload,463883401.99891144,463883401.9987593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,282019.63613805844,-902165.4708175584,0.0,0.0,0.0,1184185.1069555897,0.0,0.0,0.0,Ibias1,78.81513577031252,-56.161650055264154,0.0,0.0,0.0,134.976785825575,0.0,0.0,0.0,Ibias2,46.04663092964984,-52.37041961504847,0.0,0.0,0.0,98.41705054469675,0.0,0.0,0.0,W1,6.054483233767099,-39.63138492402062,0.0,0.0,0.0,45.685868157764645,0.0,0.0,0.0,W2,-805.8897418720442,-822.5959995515587,0.0,0.0,0.0,16.70625767948998,0.0,0.0,0.0,W3,-218.45399930647696,-433.7396883540079,0.0,0.0,0.0,215.28568904748224,0.0,0.0,0.0,Alo,-0.02609118237535375,-0.02609118237535375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
55,Rb,-0.00011693442053376504,0.0,0.0,0.0,0.0,-0.00011693442053376504,0.0,0.0,0.0,Rd1,0.00020361425792866293,0.0,0.0,0.0,0.0,-5.3944184988833676e-05,0.0,0.00025755844291749,0.0,Rd2,-1.6268126077259358e-05,0.0,0.0,0.0,0.0,-1.6268126077259358e-05,0.0,0.0,0.0,Rbias3,-3.880808188112205e-06,0.0,0.0,0.0,0.0,-3.880808188112205e-06,0.0,0.0,0.0,Rbias4,4.382986231966468e-06,0.0,0.0,0.0,0.0,4.382986231966468e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1183899.9422843396,0.0,0.0,0.0,0.0,1183899.9422843396,0.0,0.0,0.0,Ibias1,135.0082799311143,0.0,0.0,0.0,0.0,135.0082799311143,0.0,0.0,0.0,Ibias2,98.59698396770547,0.0,0.0,0.0,0.0,98.59698396770547,0.0,0.0,0.0,W1,45.42468087627504,0.0,0.0,0.0,0.0,45.42468087627504,0.0,0.0,0.0,W2,16.745028405637246,0.0,0.0,0.0,0.0,16.745028405637246,0.0,0.0,0.0,W3,218.10249015840213,0.0,0.0,0.0,0.0,218.10249015840213,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
56,Rb,8.012689993513702e-05,0.00019819302900835002,0.0,0.0,0.0,-0.000118066129073201,0.0,0.0,0.0,Rd1,-0.0002660402578002849,-0.0002124749233413938,0.0,0.0,0.0,-5.356533445888443e-05,0.0,0.0,0.0,Rd2,-0.00017046482468487063,-0.00015426323730912837,0.0,0.0,0.0,-1.6201587375737438e-05,0.0,0.0,0.0,Rbias3,-2.368156967060031e-06,1.4904324947492594e-06,0.0,0.0,0.0,-3.858589461809189e-06,0.0,0.0,0.0,Rbias4,3.7743545595085775e-06,-6.08508763492603e-07,0.0,0.0,0.0,4.382863323001181e-06,0.0,0.0,0.0,Cload,608152740.9487915,608152740.9489446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,312781.45662906655,-867941.4307601273,0.0,0.0,0.0,1180722.887389221,0.0,0.0,0.0,Ibias1,80.37592944231842,-54.1778069258362,0.0,0.0,0.0,134.5537363681563,0.0,0.0,0.0,Ibias2,47.63741295864239,-50.455098155362435,0.0,0.0,0.0,98.09251111400641,0.0,0.0,0.0,W1,18.315928832672093,-28.86959557890602,0.0,0.0,0.0,47.18552441158968,0.0,0.0,0.0,W2,-772.0372102004591,-788.8629502776892,0.0,0.0,0.0,16.82574007725474,0.0,0.0,0.0,W3,-201.6825345509421,-416.1583226861635,0.0,0.0,0.0,214.4757881352214,0.0,0.0,0.0,Alo,-0.029937686647673954,-0.029937686647666013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
57,Rb,-0.00011809437695954192,0.0,0.0,0.0,0.0,-0.00011809437695954192,0.0,0.0,0.0,Rd1,0.00018466264207834258,0.0,0.0,0.0,0.0,-5.379634820874726e-05,0.0,0.00023845899028709117,0.0,Rd2,-1.6220405214740797e-05,0.0,0.0,0.0,0.0,-1.6220405214740797e-05,0.0,0.0,0.0,Rbias3,-3.874175650141043e-06,0.0,0.0,0.0,0.0,-3.874175650141043e-06,0.0,0.0,0.0,Rbias4,4.393520020436798e-06,0.0,0.0,0.0,0.0,4.393520020436798e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1180589.8877409955,0.0,0.0,0.0,0.0,1180589.8877409955,0.0,0.0,0.0,Ibias1,134.60035511350358,0.0,0.0,0.0,0.0,134.60035511350358,0.0,0.0,0.0,Ibias2,98.28012967070376,0.0,0.0,0.0,0.0,98.28012967070376,0.0,0.0,0.0,W1,47.05198952259949,0.0,0.0,0.0,0.0,47.05198952259949,0.0,0.0,0.0,W2,65.0189942227705,0.0,0.0,0.0,0.0,65.0189942227705,0.0,0.0,0.0,W3,217.13947175960303,0.0,0.0,0.0,0.0,217.13947175960303,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
58,Rb,8.06118925620493e-05,0.00019996618414264833,0.0,0.0,0.0,-0.00011935429158061109,0.0,0.0,0.0,Rd1,-0.00026571472142726955,-0.00022664599699481186,0.0,0.0,0.0,-5.340587101320335e-05,0.0,1.4337146580733777e-05,0.0,Rd2,-0.00018032508247361147,-0.0001641710394297925,0.0,0.0,0.0,-1.6154043043823763e-05,0.0,0.0,0.0,Rbias3,-2.2025054133366106e-06,1.649380494979583e-06,0.0,0.0,0.0,-3.851885908316294e-06,0.0,0.0,0.0,Rbias4,3.70323809314645e-06,-6.90158014483721e-07,0.0,0.0,0.0,4.393396107630171e-06,0.0,0.0,0.0,Cload,721352723.8896892,721352723.8893838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,250439.555215479,-926912.9078904339,0.0,0.0,0.0,1177352.463105886,0.0,0.0,0.0,Ibias1,76.06415687868811,-58.01433825003254,0.0,0.0,0.0,134.07849512871894,0.0,0.0,0.0,Ibias2,43.81916246975634,-53.95881116519508,0.0,0.0,0.0,97.77797363494984,0.0,0.0,0.0,W1,28.395037294706604,-20.41896326599422,0.0,0.0,0.0,48.814000560700826,0.0,0.0,0.0,W2,-774.9245647346346,-839.9031642729982,0.0,0.0,0.0,64.97859953833914,0.0,0.0,0.0,W3,-185.38386848675984,-398.897137147146,0.0,0.0,0.0,213.51326866028853,0.0,0.0,0.0,Alo,-0.03704434436375284,-0.037044344363752826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
59,Rb,-0.0001193225478121763,0.0,0.0,0.0,0.0,-0.0001193225478121763,0.0,0.0,0.0,Rd1,0.00019905366630630164,0.0,0.0,0.0,0.0,-5.36372154717483e-05,0.0,0.000252690881778046,0.0,Rd2,-1.618062016680095e-05,0.0,0.0,0.0,0.0,-1.618062016680095e-05,0.0,0.0,0.0,Rbias3,-3.868668016447886e-06,0.0,0.0,0.0,0.0,-3.868668016447886e-06,0.0,0.0,0.0,Rbias4,4.404729621941707e-06,0.0,0.0,0.0,0.0,4.404729621941707e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1177247.908910407,0.0,0.0,0.0,0.0,1177247.908910407,0.0,0.0,0.0,Ibias1,134.16119174980804,0.0,0.0,0.0,0.0,134.16119174980804,0.0,0.0,0.0,Ibias2,97.97900412689492,0.0,0.0,0.0,0.0,97.97900412689492,0.0,0.0,0.0,W1,48.68278668645425,0.0,0.0,0.0,0.0,48.68278668645425,0.0,0.0,0.0,W2,64.81466193926506,0.0,0.0,0.0,0.0,64.81466193926506,0.0,0.0,0.0,W3,216.3934903986935,0.0,0.0,0.0,0.0,216.3934903986935,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
60,Rb,8.273433550893217e-05,0.0002033799404503944,0.0,0.0,0.0,-0.00012064560494145619,0.0,0.0,0.0,Rd1,-0.0002607256340378102,-0.0002146380395963845,0.0,0.0,0.0,-5.3255183001500724e-05,0.0,7.167588560077666e-06,0.0,Rd2,-0.00017117263825805555,-0.00015506337704423596,0.0,0.0,0.0,-1.6109261213814767e-05,0.0,0.0,0.0,Rbias3,-2.04030426384787e-06,1.8061057857807938e-06,0.0,0.0,0.0,-3.8464100496285625e-06,0.0,0.0,0.0,Rbias4,3.6705492581285207e-06,-7.339348585684936e-07,0.0,0.0,0.0,4.4044841166972465e-06,0.0,0.0,0.0,Cload,777143187.942017,777143187.9423224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,295412.7523701362,-878539.0578931014,0.0,0.0,0.0,1173951.8102632647,0.0,0.0,0.0,Ibias1,78.45725041948619,-55.13288987624107,0.0,0.0,0.0,133.59014029572896,0.0,0.0,0.0,Ibias2,46.26230487691521,-51.21390262286887,0.0,0.0,0.0,97.47620749978567,0.0,0.0,0.0,W1,35.92653614248802,-14.644443562139374,0.0,0.0,0.0,50.57097970462739,0.0,0.0,0.0,W2,-728.8608579301941,-793.6617018720502,0.0,0.0,0.0,64.80084394188061,0.0,0.0,0.0,W3,-168.85469365740266,-381.6225305553969,0.0,0.0,0.0,212.76783689799427,0.0,0.0,0.0,Alo,-0.041103446528338694,-0.041103446528334704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
61,Rb,-0.00012068676518542811,0.0,0.0,0.0,0.0,-0.00012068676518542811,0.0,0.0,0.0,Rd1,0.00017534323768948588,0.0,0.0,0.0,0.0,-5.348969893628019e-05,0.0,0.0002288329366257727,0.0,Rd2,-1.613791649524134e-05,0.0,0.0,0.0,0.0,-1.613791649524134e-05,0.0,0.0,0.0,Rbias3,-3.862529528226047e-06,0.0,0.0,0.0,0.0,-3.862529528226047e-06,0.0,0.0,0.0,Rbias4,4.414471039924373e-06,0.0,0.0,0.0,0.0,4.414471039924373e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1174014.3848954004,0.0,0.0,0.0,0.0,1174014.3848954004,0.0,0.0,0.0,Ibias1,133.63820953079173,0.0,0.0,0.0,0.0,133.63820953079173,0.0,0.0,0.0,Ibias2,97.68172497638582,0.0,0.0,0.0,0.0,97.68172497638582,0.0,0.0,0.0,W1,50.31652554587974,0.0,0.0,0.0,0.0,50.31652554587974,0.0,0.0,0.0,W2,64.61953465426545,0.0,0.0,0.0,0.0,64.61953465426545,0.0,0.0,0.0,W3,215.44216819397903,0.0,0.0,0.0,0.0,215.44216819397903,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
62,Rb,8.206674575805599e-05,0.00020413945390029446,0.0,0.0,0.0,-0.00012207270814223247,0.0,0.0,0.0,Rd1,-0.0002497216953406062,-0.00022290039644829005,0.0,0.0,0.0,-5.309327465498001e-05,0.0,2.627197576267178e-05,0.0,Rd2,-0.00017673032957662136,-0.00016066358370479299,0.0,0.0,0.0,-1.6066745871828363e-05,0.0,0.0,0.0,Rbias3,-1.8961553535801321e-06,1.9440428295111435e-06,0.0,0.0,0.0,-3.840198183091275e-06,0.0,0.0,0.0,Rbias4,3.6179671755536398e-06,-7.963800724985577e-07,0.0,0.0,0.0,4.414347248052313e-06,0.0,0.0,0.0,Cload,823655702.7211252,823655702.7212776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,257232.29183064355,-913426.7388619286,0.0,0.0,0.0,1170659.030692572,0.0,0.0,0.0,Ibias1,75.56219417009201,-57.47286166377478,0.0,0.0,0.0,133.0350558338668,0.0,0.0,0.0,Ibias2,43.86062974009608,-53.32100801486929,0.0,0.0,0.0,97.18163775496537,0.0,0.0,0.0,W1,44.0117264664405,-8.444244220109171,0.0,0.0,0.0,52.455970686538095,0.0,0.0,0.0,W2,-758.0859111126242,-822.6916374069727,0.0,0.0,0.0,64.60572629434861,0.0,0.0,0.0,W3,-151.31375823994097,-363.1833924834093,0.0,0.0,0.0,211.86963424341937,0.0,0.0,0.0,Alo,-0.04763364370792451,-0.04763364370792451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
63,Rb,-0.00012205266565717186,0.0,0.0,0.0,0.0,-0.00012205266565717186,0.0,0.0,0.0,Rd1,0.00017544599339631357,0.0,0.0,0.0,0.0,-5.333443809032615e-05,0.0,0.00022878043148664634,0.0,Rd2,-1.6093830954433127e-05,0.0,0.0,0.0,0.0,-1.6093830954433127e-05,0.0,0.0,0.0,Rbias3,-3.8571280351034185e-06,0.0,0.0,0.0,0.0,-3.8571280351034185e-06,0.0,0.0,0.0,Rbias4,4.424564516574381e-06,0.0,0.0,0.0,0.0,4.424564516574381e-06,0.0,0.0,0.0,Cload,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,len2,1170798.8545835915,0.0,0.0,0.0,0.0,1170798.8545835915,0.0,0.0,0.0,Ibias1,133.12864732668203,0.0,0.0,0.0,0.0,133.12864732668203,0.0,0.0,0.0,Ibias2,97.39858787712349,0.0,0.0,0.0,0.0,97.39858787712349,0.0,0.0,0.0,W1,52.203356747351066,0.0,0.0,0.0,0.0,52.203356747351066,0.0,0.0,0.0,W2,64.44533860399028,0.0,0.0,0.0,0.0,64.44533860399028,0.0,0.0,0.0,W3,214.65527506688133,0.0,0.0,0.0,0.0,214.65527506688133,0.0,0.0,0.0,Alo,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
