Iteration No,Rb,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rd1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rd2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias4,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Cload,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,len2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
48,Rb,-0.00013041572629010506,0.0,0.0,0.0,-1.571964593863415e-05,-0.00011469608035148804,0.0,0.0,Rd1,-0.00045994657605606735,0.0,0.0,0.0,-0.00040016118676821467,-5.978538928786098e-05,0.0,0.0,Rd2,-9.9457806368725e-06,0.0,0.0,0.0,6.219482377059945e-06,-1.616526301394021e-05,0.0,0.0,Rbias3,-3.572611338960199e-06,0.0,0.0,0.0,4.248019927835015e-07,-3.997413331743399e-06,0.0,0.0,Rbias4,3.97905772665385e-06,0.0,0.0,0.0,-4.4687760868215094e-07,4.425935335336e-06,0.0,0.0,Cload,64168709.48633121,0.0,0.0,0.0,64168709.486107536,0.0,0.0,0.0,len2,1274345.9521054286,0.0,0.0,0.0,130842.83047253538,1143503.121632893,0.0,0.0,Ibias1,38.60661948251916,0.0,0.0,0.0,-88.21884974320069,126.82546922571761,0.0,0.0,Ibias2,87.1068857792667,0.0,0.0,0.0,-15.143378317850994,102.25026409712228,0.0,0.0,W1,-219.82412006943235,0.0,0.0,0.0,-251.1610724187463,31.336952349313954,0.0,0.0,W2,-423.7467023696788,0.0,0.0,0.0,-439.1212845428927,15.374582173213831,0.0,0.0,W3,94.54205778036767,0.0,0.0,0.0,-354.3125454245281,448.85460320482184,0.0,0.0,Alo,-0.0996857057175641,0.0,0.0,0.0,-0.09968570571757003,0.0,0.0,0.0,
49,Rb,-0.00012969991938898806,0.0,0.0,0.0,-1.4645172791687401e-05,-0.00011505474659727496,0.0,0.0,Rd1,-0.00045474879384684795,0.0,0.0,0.0,-0.00039470796551519205,-6.0040828331639406e-05,0.0,0.0,Rd2,-9.951921633955097e-06,0.0,0.0,0.0,6.230841680361352e-06,-1.6182763314285398e-05,0.0,0.0,Rbias3,-3.575541942271002e-06,0.0,0.0,0.0,4.2238761479377627e-07,-3.997929557064628e-06,0.0,0.0,Rbias4,3.979337090519108e-06,0.0,0.0,0.0,-4.4606864539340443e-07,4.425405735913186e-06,0.0,0.0,Cload,63923115.424986675,0.0,0.0,0.0,63923115.42543403,0.0,0.0,0.0,len2,1275450.0997705178,0.0,0.0,0.0,130917.58453750516,1144532.51523313,0.0,0.0,Ibias1,39.827688997642284,0.0,0.0,0.0,-86.78616396563453,126.61385296328129,0.0,0.0,Ibias2,87.17700234673796,0.0,0.0,0.0,-15.07872875242172,102.25573109916657,0.0,0.0,W1,-219.29084264998988,0.0,0.0,0.0,-250.60189659809916,31.311053948126126,0.0,0.0,W2,-422.8091496405108,0.0,0.0,0.0,-438.2275251413421,15.41837550086861,0.0,0.0,W3,95.44004397403118,0.0,0.0,0.0,-353.3483885410289,448.788432515134,0.0,0.0,Alo,-0.09949769844686507,0.0,0.0,0.0,-0.09949769844686507,0.0,0.0,0.0,
50,Rb,-0.00012877350977831434,0.0,0.0,0.0,-1.3544525209785035e-05,-0.00011522898456853787,0.0,0.0,Rd1,-0.0004493763523080165,0.0,0.0,0.0,-0.00038919857014688543,-6.0177782161131067e-05,0.0,0.0,Rd2,-9.885690791403132e-06,0.0,0.0,0.0,6.308981617332085e-06,-1.6194672408735216e-05,0.0,0.0,Rbias3,-3.5768268345723456e-06,0.0,0.0,0.0,4.2172410055053784e-07,-3.998550935122431e-06,0.0,0.0,Rbias4,3.981493092925414e-06,0.0,0.0,0.0,-4.432627272179478e-07,4.424755820143193e-06,0.0,0.0,Cload,63656247.69045318,0.0,0.0,0.0,63656247.69045318,0.0,0.0,0.0,len2,1276871.1871645185,0.0,0.0,0.0,131308.8530926774,1145562.3340719193,0.0,0.0,Ibias1,41.0922542652222,0.0,0.0,0.0,-85.31418181379028,126.40643607901025,0.0,0.0,Ibias2,87.26684766048906,0.0,0.0,0.0,-14.992828043695326,102.25967570418668,0.0,0.0,W1,-218.4615109828736,0.0,0.0,0.0,-249.867984675165,31.406473692291414,0.0,0.0,W2,-421.5204522542375,0.0,0.0,0.0,-436.98257140305907,15.462119148821587,0.0,0.0,W3,96.64230307493825,0.0,0.0,0.0,-352.0270261144948,448.6693291893592,0.0,0.0,Alo,-0.0992552126858896,0.0,0.0,0.0,-0.09925521268589552,0.0,0.0,0.0,
51,Rb,-0.00012796341809434328,0.0,0.0,0.0,-1.2435980816325395e-05,-0.00011552743727801789,0.0,0.0,Rd1,-0.00044420599685962255,0.0,0.0,0.0,-0.0003838315213795795,-6.03744754800267e-05,0.0,0.0,Rd2,-9.87815890079854e-06,0.0,0.0,0.0,6.328432655008733e-06,-1.620659155579951e-05,0.0,0.0,Rbias3,-3.5794347023856544e-06,0.0,0.0,0.0,4.1962787864318757e-07,-3.99906258102854e-06,0.0,0.0,Rbias4,3.982106247974705e-06,0.0,0.0,0.0,-4.4212518539422365e-07,4.424231433369098e-06,0.0,0.0,Cload,63415574.03399961,0.0,0.0,0.0,63415574.03422329,0.0,0.0,0.0,len2,1278075.894132504,0.0,0.0,0.0,131482.80034666514,1146593.0937858778,0.0,0.0,Ibias1,42.31825206121946,0.0,0.0,0.0,-83.88509652739451,126.20334858861396,0.0,0.0,Ibias2,87.33959984560074,0.0,0.0,0.0,-14.924203077174077,102.26380292277253,0.0,0.0,W1,-217.96306543713487,0.0,0.0,0.0,-249.34367412507956,31.38060868796149,0.0,0.0,W2,-420.5494645464703,0.0,0.0,0.0,-436.0284127989749,15.4789482525792,0.0,0.0,W3,97.27018882330582,0.0,0.0,0.0,-351.3336974936704,448.6038863171239,0.0,0.0,Alo,93.93330328605109,0.0,94.03236305003925,0.0,-0.0990597639881402,0.0,0.0,0.0,
52,Rb,0.0006060161043562036,0.0007514613808995053,-6.979608083652201e-05,0.0,4.0115763861773135e-05,-0.00011576495956860047,0.0,0.0,Rd1,-0.0002043420192657691,-0.0006918941857084303,0.0011409066509762975,0.0,-0.0005928419041612954,-6.051258037234689e-05,0.0,0.0,Rd2,-0.0015319102056316558,-0.0023090768746150243,0.0007906724225054208,0.0,2.7183549661643147e-06,-1.622410848825648e-05,0.0,0.0,Rbias3,7.563088514006592e-05,2.0413208405451617e-05,5.581806661080673e-05,0.0,3.399290005577337e-06,-3.999679881770541e-06,0.0,0.0,Rbias4,-8.179427714430783e-05,-2.2242785129477157e-05,-6.03425890918687e-05,0.0,-3.632611591348366e-06,4.423708668386205e-06,0.0,0.0,Cload,3975238751.1923227,-2545705.542494185,3323700551.6479726,0.0,654083905.0862292,0.0,0.0,0.0,len2,26617180.8460074,-9429485.970388077,35835115.80980065,0.0,-936073.4350289754,1147624.4416236395,0.0,0.0,Ibias1,89.16022896937885,35.86766410159423,-8.040762027753184,0.0,-64.6871697243546,126.02049661989422,0.0,0.0,Ibias2,1003.1128678136579,-345.79239239487714,1236.827242191519,0.0,9.811597586811182,102.26642043019868,0.0,0.0,W1,-491.33233424378756,-372.3767411923055,74.0751371605292,0.0,-224.50658913816747,31.4758589261898,0.0,0.0,W2,-9299.655332414743,-2646.6068375905024,-6065.328128901476,0.0,-603.2429860852869,15.522620162298807,0.0,0.0,W3,-29015.29992092653,-4848.339909989758,-21424.774034820548,0.0,-3190.6714239885905,448.4854478721894,0.0,0.0,Alo,-15.684639600097727,-4.9583630017508815,-8.632633360196085,0.0,-2.093643238150863,0.0,0.0,0.0,
53,Rb,0.0006683450853079262,0.0007513178236801583,0.0,0.0,3.290240240246035e-05,-0.00011587514077467527,0.0,0.0,Rd1,-0.001321958882393702,-0.0006904161096702409,0.0,0.0,-0.0005706183060978352,-6.092446662565863e-05,0.0,0.0,Rd2,-0.002281103422648929,-0.002264132539831498,0.0,0.0,-6.329127777951557e-07,-1.6337970039666647e-05,0.0,0.0,Rbias3,1.7340064984920053e-05,1.854671417856333e-05,0.0,0.0,2.7631992484050493e-06,-3.969848442047703e-06,0.0,0.0,Rbias4,-1.7978371851083772e-05,-1.917609687837849e-05,0.0,0.0,-2.801195893995328e-06,3.998920921289717e-06,0.0,0.0,Cload,594774890.4459971,1076232.9462563477,0.0,0.0,593698657.4997407,0.0,0.0,0.0,len2,-11605343.255840803,-11509672.734098332,0.0,0.0,-1305898.0254787663,1210227.503736458,0.0,0.0,Ibias1,95.78861578079355,35.885466749149494,0.0,0.0,-66.19378631832828,126.09693534996343,0.0,0.0,Ibias2,-279.0291047580762,-379.299741755892,0.0,0.0,-3.7649086184158715,104.03554561623636,0.0,0.0,W1,-565.5468043680618,-371.27169609270635,0.0,0.0,-225.5758366777179,31.300728402328982,0.0,0.0,W2,-3574.8553935004325,-2983.650375145445,0.0,0.0,-657.1342379073985,65.92921955226437,0.0,0.0,W3,-6463.864060004501,-4175.760652410989,0.0,0.0,-2701.157221707455,413.05381411423184,0.0,0.0,Alo,-6.320304615726221,-4.561519050711407,0.0,0.0,-1.7587855650149053,0.0,0.0,0.0,
54,Rb,0.0006729709056472626,0.000759839915300165,0.0,0.0,2.8723003062542542e-05,-0.00011559201271547948,0.0,0.0,Rd1,-0.0012632763253440534,-0.0006598163626660769,0.0,0.0,-0.000542177667288902,-6.128229538910704e-05,0.0,0.0,Rd2,-0.0022449962787572625,-0.002230704634086369,0.0,0.0,1.848553549318421e-06,-1.6140198220226943e-05,0.0,0.0,Rbias3,1.6998632845587707e-05,1.820215711208587e-05,0.0,0.0,2.65075796841563e-06,-3.854282234913796e-06,0.0,0.0,Rbias4,-1.7183962143717614e-05,-1.851542308264083e-05,0.0,0.0,-2.6464614968300005e-06,3.977922435752566e-06,0.0,0.0,Cload,581884639.6489863,1225602.0724459353,0.0,0.0,580659037.5760925,0.0,0.0,0.0,len2,-10643666.881885102,-10708015.562040433,0.0,0.0,-1134538.4922578668,1198887.172413119,0.0,0.0,Ibias1,104.64640554712658,43.59821501459737,0.0,0.0,-65.01740734416303,126.0655978766789,0.0,0.0,Ibias2,-268.48636036043246,-371.86679830086337,0.0,0.0,-2.671893274376995,106.05233121479861,0.0,0.0,W1,-558.8886433666313,-366.1335919410883,0.0,0.0,-223.99406833236858,31.239016906725183,0.0,0.0,W2,-3588.548401575493,-3012.952542913989,0.0,0.0,-640.6377156644551,65.04185700295099,0.0,0.0,W3,-6261.178477382463,-4112.267021566021,0.0,0.0,-2558.136954375795,409.2254985589218,0.0,0.0,Alo,-6.054758845100609,-4.416533741874302,0.0,0.0,-1.6382251032263517,0.0,0.0,0.0,
55,Rb,0.0006754564956391215,0.00076657460448911,0.0,0.0,2.4185163430780976e-05,-0.00011530327228073475,0.0,0.0,Rd1,-0.0012104085720186623,-0.0006324223199677305,0.0,0.0,-0.0005163942482299466,-6.159200382095312e-05,0.0,0.0,Rd2,-0.0022074440255819287,-0.002195547409180116,0.0,0.0,4.0693084838396135e-06,-1.5965924885622713e-05,0.0,0.0,Rbias3,1.6474763037832224e-05,1.7826379093791164e-05,0.0,0.0,2.5373795702313788e-06,-3.888995626189689e-06,0.0,0.0,Rbias4,-1.6397550593026615e-05,-1.785516301567324e-05,0.0,0.0,-2.4958574748624094e-06,3.953469897509681e-06,0.0,0.0,Cload,569588696.7371405,1347624.8570444216,0.0,0.0,568241071.8800962,0.0,0.0,0.0,len2,-9769621.327996118,-9970561.772434477,0.0,0.0,-984836.3449735228,1185776.7894121178,0.0,0.0,Ibias1,112.04641433583046,50.197830123136136,0.0,0.0,-64.22955941182839,126.07814362452716,0.0,0.0,Ibias2,-258.0033917670336,-364.26055438484696,0.0,0.0,-1.7338320178294835,107.99099463565204,0.0,0.0,W1,-196.19008362378327,-82.87617354939343,0.0,0.0,-147.38099016947555,34.067080095185965,0.0,0.0,W2,-2993.969648940572,-2521.1627065553,0.0,0.0,-492.37689592532064,19.569953540266276,0.0,0.0,W3,-6081.207004953038,-4062.3100835028654,0.0,0.0,-2424.4790465243696,405.5821250746255,0.0,0.0,Alo,-5.808678609571679,-4.2807360323288695,0.0,0.0,-1.5279425772428092,0.0,0.0,0.0,
56,Rb,0.0006776601152720216,0.0007727352094499208,0.0,0.0,1.993216768819437e-05,-0.00011500726186609362,0.0,0.0,Rd1,-0.001160593265092832,-0.0006058884875329902,0.0,0.0,-0.0004927938209133457,-6.191095664648005e-05,0.0,0.0,Rd2,-0.002169239067596473,-0.0021594879194785904,0.0,0.0,6.0684581012021384e-06,-1.5819606219099407e-05,0.0,0.0,Rbias3,1.5965023266575827e-05,1.7451486386905547e-05,0.0,0.0,2.4357370155377447e-06,-3.922200135867783e-06,0.0,0.0,Rbias4,-1.5663716236263277e-05,-1.723149414999297e-05,0.0,0.0,-2.3618074903107927e-06,3.929585404040486e-06,0.0,0.0,Cload,550260669.7151266,-7315309.008688053,0.0,0.0,557575978.7238147,0.0,0.0,0.0,len2,-9006808.823168835,-9316346.171227312,0.0,0.0,-862036.4105535175,1171573.758611994,0.0,0.0,Ibias1,119.38878358627399,56.680839856079984,0.0,0.0,-63.37395815511135,126.0819018853098,0.0,0.0,Ibias2,-247.8349202376834,-356.66530810088267,0.0,0.0,-0.9322429159723898,109.76263077917619,0.0,0.0,W1,-193.94858538330365,-79.89416619946665,0.0,0.0,-147.97516775310868,33.92074856927169,0.0,0.0,W2,-3054.6993891349607,-2583.706929023517,0.0,0.0,-490.6553280195488,19.66286790810535,0.0,0.0,W3,-5913.663572833178,-4010.7743923143835,0.0,0.0,-2305.259696887698,402.37051636890396,0.0,0.0,Alo,-5.585568718045984,-4.155364493338747,0.0,0.0,-1.4302042247071927,0.0,0.0,0.0,
57,Rb,0.000679938862320389,0.0007789345689271558,0.0,0.0,1.5644758663877548e-05,-0.00011464046527060927,0.0,0.0,Rd1,-0.00111429355178835,-0.000581061591453602,0.0,0.0,-0.0004711072156675186,-6.21247446671977e-05,0.0,0.0,Rd2,-0.002130259827641804,-0.002122437717703357,0.0,0.0,7.883196509435547e-06,-1.570530644785411e-05,0.0,0.0,Rbias3,1.5457804633802178e-05,1.707133921490029e-05,0.0,0.0,2.339318413899623e-06,-3.952852994997096e-06,0.0,0.0,Rbias4,-1.4946249183968234e-05,-1.6613656656591477e-05,0.0,0.0,-2.2370815783560025e-06,3.904489050979563e-06,0.0,0.0,Cload,540815367.6722043,-6990723.9405529285,0.0,0.0,547806091.6136534,0.0,0.0,0.0,len2,-8323999.416640315,-8723258.284323469,0.0,0.0,-757457.9174903235,1156716.7851736292,0.0,0.0,Ibias1,126.1189532830001,62.670845699595056,0.0,0.0,-62.660658757225875,126.10876634063534,0.0,0.0,Ibias2,-237.49745845394781,-348.66049247032436,0.0,0.0,-0.25797732054825856,111.42101133692479,0.0,0.0,W1,-416.3943181158414,-260.11635060857094,0.0,0.0,-187.40854081228647,31.1305733050828,0.0,0.0,W2,-3108.3789070864373,-2640.2736568937285,0.0,0.0,-488.0132543278462,19.908004135281537,0.0,0.0,W3,-5756.075142415657,-3960.001167229187,0.0,0.0,-2195.4507446623443,399.3767694760162,0.0,0.0,Alo,-5.379687285034367,-4.038228084159783,0.0,0.0,-1.3414592008744988,0.0,0.0,0.0,
58,Rb,0.0006814443244222867,0.0007844265851263623,0.0,0.0,1.1346808214452442e-05,-0.00011432906891852801,0.0,0.0,Rd1,-0.0010716073181726057,-0.0005580903675855516,0.0,0.0,-0.00045105550530613516,-6.246144528093471e-05,0.0,0.0,Rd2,-0.0020897319781111126,-0.0020836579344817555,0.0,0.0,9.53746506848559e-06,-1.561150869784301e-05,0.0,0.0,Rbias3,1.495155469164651e-05,1.6684186160932472e-05,0.0,0.0,2.2481644593914553e-06,-3.980795928677095e-06,0.0,0.0,Rbias4,-1.425957859321248e-05,-1.6016975140010204e-05,0.0,0.0,-2.1212657872169857e-06,3.878662334014392e-06,0.0,0.0,Cload,535280792.66824687,-3551827.017369825,0.0,0.0,538832619.6860648,0.0,0.0,0.0,len2,-7710653.1685552085,-8184293.830960129,0.0,0.0,-667928.6387559222,1141569.3011609185,0.0,0.0,Ibias1,132.19256603848098,68.13619879312427,0.0,0.0,-62.06842068385988,126.12478792921215,0.0,0.0,Ibias2,-227.30279585023882,-340.5857159138716,0.0,0.0,0.30888911313862366,112.97403095048963,0.0,0.0,W1,-411.84807458929737,-255.54966356399237,0.0,0.0,-187.262673179463,30.964262154158,0.0,0.0,W2,-3666.256931902658,-3143.7835359099436,0.0,0.0,-585.3464046817242,62.87300868900953,0.0,0.0,W3,-5609.407009426863,-3911.900954343195,0.0,0.0,-2094.0503751862543,396.544320102586,0.0,0.0,Alo,-5.188509278208885,-3.9278459814698605,0.0,0.0,-1.260663296738982,0.0,0.0,0.0,
59,Rb,0.0006826728924290301,0.0007896195576147277,0.0,0.0,6.999002667791728e-06,-0.00011394566785347158,0.0,0.0,Rd1,-0.0010313376192652615,-0.0005361873005337941,0.0,0.0,-0.0004324572361595154,-6.269308257193633e-05,0.0,0.0,Rd2,-0.0020485179316715512,-0.0020440401239077183,0.0,0.0,1.105973535995721e-05,-1.553754312376232e-05,0.0,0.0,Rbias3,1.4446595744771054e-05,1.629132721659946e-05,0.0,0.0,2.1617203209212784e-06,-4.0064517927493575e-06,0.0,0.0,Rbias4,-1.35775000664173e-05,-1.5416529277906163e-05,0.0,0.0,-2.0134093262700246e-06,3.852438537759202e-06,0.0,0.0,Cload,527300275.34529436,-3103546.549552109,0.0,0.0,530403821.89529467,0.0,0.0,0.0,len2,-7160755.497314981,-7695554.786764606,0.0,0.0,-591572.6049959058,1126371.894445679,0.0,0.0,Ibias1,137.68334308546156,73.10987241692182,0.0,0.0,-61.60244897727913,126.17591964582333,0.0,0.0,Ibias2,-217.1747560716895,-332.36458115814423,0.0,0.0,0.7612876646787853,114.42853742177596,0.0,0.0,W1,-406.85620109475235,-250.5894138012777,0.0,0.0,-187.06557890221026,30.79879160876889,0.0,0.0,W2,-3657.369440767458,-3150.4436587976315,0.0,0.0,-569.6175869712523,62.69180500149711,0.0,0.0,W3,-5467.938484573968,-3862.2932603146164,0.0,0.0,-1999.6141925278832,393.9689682686723,0.0,0.0,Alo,-5.010273425161121,-3.823744669057888,0.0,0.0,-1.1865287561031916,0.0,0.0,0.0,
60,Rb,0.0006815933773367997,0.0007925558444933755,0.0,0.0,2.5907917675893123e-06,-0.00011355325892420083,0.0,0.0,Rd1,-0.000994261673041234,-0.0005161519152513939,0.0,0.0,-0.000415120822908927,-6.29889348809287e-05,0.0,0.0,Rd2,-0.002007770274281635,-0.002004719629068716,0.0,0.0,1.243203602815831e-05,-1.5482681241091375e-05,0.0,0.0,Rbias3,1.3880920498777713e-05,1.5833327155303718e-05,0.0,0.0,2.0756162245087857e-06,-4.028022881035118e-06,0.0,0.0,Rbias4,-1.2942599795269196e-05,-1.4857378049233943e-05,0.0,0.0,-1.9090318232988508e-06,3.823810077263599e-06,0.0,0.0,Cload,466162654.33563614,-56168350.08550087,0.0,0.0,522331004.42068875,0.0,0.0,0.0,len2,-6648435.406401583,-7238891.866829317,0.0,0.0,-520711.2210223792,1111167.6814499665,0.0,0.0,Ibias1,142.20419675561882,77.23234377370233,0.0,0.0,-61.256391031176044,126.2282440130881,0.0,0.0,Ibias2,-207.15945443395137,-324.16449262314194,0.0,0.0,1.1660587843548258,115.83897940483133,0.0,0.0,W1,-405.54990695905695,-249.44697621409,0.0,0.0,-186.85679704742537,30.75386630245842,0.0,0.0,W2,-3222.294990469296,-2769.4310072364647,0.0,0.0,-473.57278038142476,20.708797148593227,0.0,0.0,W3,-5733.342321730974,-4158.398344416374,0.0,0.0,-1851.444285350968,276.5003080360894,0.0,0.0,Alo,-4.850316297165275,-3.7323529791218384,0.0,0.0,-1.1179633180434776,0.0,0.0,0.0,
61,Rb,0.0006819675661005718,0.0007969082462886331,0.0,0.0,-1.7904939672653901e-06,-0.00011315018622078692,0.0,0.0,Rd1,-0.0009604517446510763,-0.0004981220701896189,0.0,0.0,-0.0003991488736654352,-6.318080079603e-05,0.0,0.0,Rd2,-0.001963289969308709,-0.0019615626746868737,0.0,0.0,1.3718800819894882e-05,-1.5446095441723044e-05,0.0,0.0,Rbias3,1.3372134304629826e-05,1.5422652848900786e-05,0.0,0.0,1.998508501340549e-06,-4.0490270456113455e-06,0.0,0.0,Rbias4,-1.2258631487805066e-05,-1.4239320689185878e-05,0.0,0.0,-1.8160045965007413e-06,3.796693797881709e-06,0.0,0.0,Cload,534299022.46785367,19386431.697123494,0.0,0.0,514912590.77028185,0.0,0.0,0.0,len2,-4494118.770492891,-6829166.972670343,1701645.968993615,0.0,-462942.7359213902,1096344.9691052565,0.0,0.0,Ibias1,147.33447485392233,82.01839164569945,0.0,0.0,-60.9786103303767,126.29469353860404,0.0,0.0,Ibias2,-196.43831258957047,-315.04489757810995,0.0,0.0,1.4889467649722612,117.1176382235672,0.0,0.0,W1,-396.3589138926653,-240.32512209234142,0.0,0.0,-186.62338081067867,30.589589010354715,0.0,0.0,W2,-3249.698266192894,-2802.5579725028188,0.0,0.0,-468.481188526332,21.340894836256556,0.0,0.0,W3,-5592.757860902106,-4110.091731946555,0.0,0.0,-1764.756691178105,282.09056222248483,0.0,0.0,Alo,-4.688693885787752,-3.6333806104782376,0.0,0.0,-1.0553132753094945,0.0,0.0,0.0,
62,Rb,0.0006820881921632004,0.0008009143498855661,0.0,0.0,-6.153533642131384e-06,-0.00011267262408026123,0.0,0.0,Rd1,-0.000649147955623176,-0.0004798211024737905,0.0002785632535660995,0.0,-0.00038451011213242164,-6.337999458306475e-05,0.0,0.0,Rd2,-0.0015968649433828492,-0.0019198008443934626,0.0003235831238680823,0.0,1.4837735328573861e-05,-1.5484958186054643e-05,0.0,0.0,Rbias3,2.526681739737821e-05,1.5053508908975594e-05,1.2357333983367445e-05,0.0,1.926833421340878e-06,-4.070858916305343e-06,0.0,0.0,Rbias4,-1.168534732045888e-05,-1.3727085358474338e-05,0.0,0.0,-1.7308494250484685e-06,3.772587463063465e-06,0.0,0.0,Cload,530311940.75273925,21737275.01667576,0.0,0.0,508574665.73628765,0.0,0.0,0.0,len2,12649085.541334368,-6526454.882510751,18503900.218823127,0.0,-418745.46297281666,1090385.6679948585,0.0,0.0,Ibias1,151.36805418010897,85.75782986452795,0.0,0.0,-60.76693384834381,126.37715816392038,0.0,0.0,Ibias2,740.0625250876994,-306.95551380968493,927.2728088812091,0.0,1.6457359732911339,118.09949404288628,0.0,0.0,W1,-391.94494992203295,-236.05881253657742,0.0,0.0,-186.43206926511556,30.545931879660007,0.0,0.0,W2,-3261.511632332169,-2822.1887371325765,0.0,0.0,-461.26216461551763,21.939269415960396,0.0,0.0,W3,-5097.1455838164275,-3731.4037560210068,0.0,0.0,-1753.9514589802914,388.20963118480176,0.0,0.0,Alo,-4.542294130998735,-3.5443752560595403,0.0,0.0,-0.9979188749391745,0.0,0.0,0.0,
63,Rb,0.0006802780246241918,0.0008032781491795944,0.0,0.0,-1.0619995012623594e-05,-0.0001123801295427609,0.0,0.0,Rd1,-0.0009109834814997903,-0.0004716464332357382,0.0,0.0,-0.00037578694383470817,-6.35501044293288e-05,0.0,0.0,Rd2,-0.0018888220607143082,-0.0018874229760605138,0.0,0.0,1.4082330964714214e-05,-1.5481415618489026e-05,0.0,0.0,Rbias3,1.2551417293478859e-05,1.4705162566422208e-05,0.0,0.0,1.8424121369946006e-06,-3.996157409938118e-06,0.0,0.0,Rbias4,-1.1222277291156674e-05,-1.3241328479136797e-05,0.0,0.0,-1.6321901403310654e-06,3.6512413283114954e-06,0.0,0.0,Cload,446909798.19187444,-49084491.59516414,0.0,0.0,495994289.7872628,0.0,0.0,0.0,len2,-6678494.360273573,-7288281.135371877,0.0,0.0,-502609.5253213339,1112396.3004196384,0.0,0.0,Ibias1,151.60006934922,86.11598024776771,0.0,0.0,-61.02008350605035,126.50417260750707,0.0,0.0,Ibias2,-205.1789870731866,-321.26111091913066,0.0,0.0,-1.8919862995383685,117.97411014548241,0.0,0.0,W1,-391.68945056331614,-234.64480345521406,0.0,0.0,-187.5473771094236,30.502730001338044,0.0,0.0,W2,-3453.397570124386,-3021.378189423308,0.0,0.0,-493.27259316736297,61.25321246628459,0.0,0.0,W3,-4812.8422047241365,-3537.6443082751407,0.0,0.0,-1651.4893059452495,376.2914094961154,0.0,0.0,Alo,-4.376230117609922,-3.445021360238053,0.0,0.0,-0.9312087573718295,0.0,0.0,0.0,
64,Rb,0.0006794575271941104,0.0008067456259585161,0.0,0.0,-1.5341244962018844e-05,-0.00011194685380235964,0.0,0.0,Rd1,-0.000881705548601492,-0.0004554425314319411,0.0,0.0,-0.0003625584195229901,-6.370459764656085e-05,0.0,0.0,Rd2,-0.0018442636476014274,-0.0018440203714732736,0.0,0.0,1.5205688630023814e-05,-1.544896475815821e-05,0.0,0.0,Rbias3,1.2044703073666813e-05,1.428012911907137e-05,0.0,0.0,1.7784925028029134e-06,-4.013918548207302e-06,0.0,0.0,Rbias4,-1.0598067886728115e-05,-1.2666634524798791e-05,0.0,0.0,-1.5583100984767391e-06,3.6268767365480263e-06,0.0,0.0,Cload,510759921.32342225,21086716.54463699,0.0,0.0,489673204.77900946,0.0,0.0,0.0,len2,-6215177.211404299,-6863618.614280072,0.0,0.0,-448470.08034053195,1096911.4832163763,0.0,0.0,Ibias1,154.83218600735856,89.37175188087978,0.0,0.0,-61.139082398761964,126.59951652524295,0.0,0.0,Ibias2,-193.41847551826473,-311.1745583113614,0.0,0.0,-1.4191975513479818,119.1752803444468,0.0,0.0,W1,-161.0754083027169,-44.72117282569616,0.0,0.0,-149.19344721144557,32.839211734408316,0.0,0.0,W2,-3430.9383966490677,-3010.94817374326,0.0,0.0,-481.1279186276963,61.13769572202747,0.0,0.0,W3,-4697.886675002376,-3487.0227351507033,0.0,0.0,-1585.0436884751873,374.1797486235144,0.0,0.0,Alo,-4.243746312868749,-3.36160438112157,0.0,0.0,-0.8821419317471796,0.0,0.0,0.0,
