Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Rbias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,
150,Rd,2.398428565640953e-05,-6.787078600100206e-05,0.0,0.0,9.398891529593602e-05,-2.1338436385265427e-06,0.0,Ibias,-77.07158569339055,-33.72376297296167,0.0,0.0,-129.18061894881282,85.83279622838008,0.0,W1,-858.3792675652426,19.389092303256383,0.0,0.0,-930.2814249740484,52.51306510553038,0.0,W2,-6256.174456833345,-2475.810717710263,0.0,0.0,-4406.502475694721,626.1387365723174,0.0,Alo,-0.017350042454819848,0.049610677407892254,0.0,0.0,-0.0669607198627092,0.0,0.0,Rbias2,-4.977777725923773e-07,-3.984651089472341e-07,0.0,0.0,1.289465063556732e-07,-2.2825917000081634e-07,0.0,Rbias3,5.54307672445812e-07,4.2703793570657e-07,0.0,0.0,-1.1041544012438564e-07,2.376851768635604e-07,0.0,
151,Rd,2.4203203840072048e-05,-6.810215918153821e-05,0.0,0.0,9.44526652909674e-05,-2.147302269356085e-06,0.0,Ibias,-76.26086959869292,-33.53911661926272,0.0,0.0,-128.2553826185289,85.53362963909099,0.0,W1,-843.2039797843244,29.96118795857605,0.0,0.0,-925.3404007208085,52.175232978021974,0.0,W2,-6195.939460425887,-2460.942000476804,0.0,0.0,-4360.538245567483,625.540785618231,0.0,Alo,-0.017114599512755093,0.04912077417399378,0.0,0.0,-0.06623537368675467,0.0,0.0,Rbias2,-4.880301067942695e-07,-3.893627097537536e-07,0.0,0.0,1.3017367083217848e-07,-2.2884106787277318e-07,0.0,Rbias3,5.525851133820817e-07,4.240888741099665e-07,0.0,0.0,-1.1114244500954785e-07,2.39638684281708e-07,0.0,
152,Rd,2.4330415144792975e-05,-6.833751659846433e-05,0.0,0.0,9.483186340873684e-05,-2.1639316654747583e-06,0.0,Ibias,-75.62587533064449,-33.34192508677532,0.0,0.0,-127.52500221076579,85.24105196688707,0.0,W1,-832.2479238256929,40.42581411933362,0.0,0.0,-924.5151582839959,51.84142033893152,0.0,W2,-6081.0254703197115,-2400.141238358618,0.0,0.0,-4305.584092169734,624.6998602088916,0.0,Alo,-0.0165340757654046,0.049028543102595225,0.0,0.0,-0.06556261886800127,0.0,0.0,Rbias2,-4.842821764432827e-07,-3.843054211589713e-07,0.0,0.0,1.2948358114528556e-07,-2.294603364296184e-07,0.0,Rbias3,5.552100850665358e-07,4.253283717680012e-07,0.0,0.0,-1.1168793495675409e-07,2.415696482553036e-07,0.0,
153,Rd,2.4598838533579104e-05,-6.857247160129512e-05,0.0,0.0,9.535197567221207e-05,-2.180665537337308e-06,0.0,Ibias,-75.1187969754156,-33.13131874799081,0.0,0.0,-126.9309535012311,84.94347527381392,0.0,W1,-823.4401580945248,40.34064652318199,0.0,0.0,-915.2372158261815,51.45641120853132,0.0,W2,-6045.203780540922,-2433.6613714552473,0.0,0.0,-4235.671158045975,624.1287489611328,0.0,Alo,-0.01640912321456705,0.048551906494318016,0.0,0.0,-0.06496102970888507,0.0,0.0,Rbias2,-4.840525571666041e-07,-3.834025584699486e-07,0.0,0.0,1.294538762927847e-07,-2.3010387498941175e-07,0.0,Rbias3,5.546618687761956e-07,4.223688335633092e-07,0.0,0.0,-1.1123800913226618e-07,2.435310443451602e-07,0.0,
154,Rd,2.4811333977559682e-05,-6.881927776672723e-05,0.0,0.0,9.582661456907921e-05,-2.1960028247938993e-06,0.0,Ibias,-74.77380474314343,-32.98663639592306,0.0,0.0,-126.44414598097666,84.65697763374871,0.0,W1,-810.9590263763395,50.63143916689141,0.0,0.0,-912.7734386067643,51.18297306368394,0.0,W2,-5978.84848118554,-2420.8513983162084,0.0,0.0,-4181.78034241684,623.7832595475908,0.0,Alo,-0.01624891670402304,0.0480621924742646,0.0,0.0,-0.06431110917828332,0.0,0.0,Rbias2,-4.854552721960833e-07,-3.8254702355384334e-07,0.0,0.0,1.2781465970388072e-07,-2.3072290834609936e-07,0.0,Rbias3,5.523295792462822e-07,4.192989403909587e-07,0.0,0.0,-1.1248518194779673e-07,2.4551582080310505e-07,0.0,
155,Rd,2.477588904777963e-05,-6.936772930878467e-05,0.0,0.0,9.635662524999666e-05,-2.2130068934243044e-06,0.0,Ibias,-75.15803015251441,-33.8499193244378,0.0,0.0,-125.67271887612512,84.36460804806542,0.0,W1,-815.6533318731009,40.04991606727693,0.0,0.0,-906.507775125961,50.80452718563938,0.0,W2,-5961.223235353705,-2453.587564373112,0.0,0.0,-4130.836294382041,623.2006234030131,0.0,Alo,-0.017033382988129148,0.0467827006440265,0.0,0.0,-0.06381608363215564,0.0,0.0,Rbias2,-4.799773075898188e-07,-3.7759456790719243e-07,0.0,0.0,1.2899239714758287e-07,-2.3137513683018807e-07,0.0,Rbias3,5.500187520215224e-07,4.1627714611437014e-07,0.0,0.0,-1.1375650936090865e-07,2.4749811526817466e-07,0.0,
156,Rd,2.493976881311013e-05,-6.96086659543859e-05,0.0,0.0,9.67769523718506e-05,-2.2285176043561725e-06,0.0,Ibias,-73.44175959375636,-32.56961725062591,0.0,0.0,-124.95253470345213,84.08039236031235,0.0,W1,-801.3834436277211,50.326310076559146,0.0,0.0,-902.2441581656736,50.534404461374635,0.0,W2,-5893.840543695239,-2394.5482131069475,0.0,0.0,-4122.124502123083,622.8321715343012,0.0,Alo,-0.01636463640440201,0.04671760714131793,0.0,0.0,-0.06308224354572856,0.0,0.0,Rbias2,-4.771641791391595e-07,-3.726729431802357e-07,0.0,0.0,1.2754393295867513e-07,-2.3203516891771205e-07,0.0,Rbias3,5.458690562807124e-07,4.131378986286984e-07,0.0,0.0,-1.1676857368223058e-07,2.494997313341153e-07,0.0,
157,Rd,2.4968975444379735e-05,-6.986130114285837e-05,0.0,0.0,9.707752785407183e-05,-2.247251266830484e-06,0.0,Ibias,-72.54229789928714,-32.3981923647461,0.0,0.0,-123.93866505581879,83.7945595212759,0.0,W1,-800.8093514020079,50.050321597022275,0.0,0.0,-901.0199423828309,50.160269383819355,0.0,W2,-5798.777554356127,-2380.526599561638,0.0,0.0,-4040.48145288957,622.2304980945917,0.0,Alo,-0.016222700949274086,0.046240653557352074,0.0,0.0,-0.062463354506630465,0.0,0.0,Rbias2,-4.731643427946297e-07,-3.678501034646232e-07,0.0,0.0,1.2740324892548053e-07,-2.3271748825552928e-07,0.0,Rbias3,5.512532252484452e-07,4.1432495178044544e-07,0.0,0.0,-1.1456618291540957e-07,2.514944563834703e-07,0.0,
158,Rd,2.505257786117834e-05,-7.039478199753914e-05,0.0,0.0,9.771030724183348e-05,-2.2629473831132856e-06,0.0,Ibias,-71.92656271272293,-32.214309609073126,0.0,0.0,-123.22229349981757,83.51004039616592,0.0,W1,-792.9530957792667,50.00097083537991,0.0,0.0,-892.8488067819331,49.89474016743514,0.0,W2,-5834.585722691125,-2456.4414909824336,0.0,0.0,-4000.0259545749027,621.8817228658869,0.0,Alo,-0.016108389584725633,0.045764883333887,0.0,0.0,-0.0618732729186112,0.0,0.0,Rbias2,-4.733852157947794e-07,-3.6698808861515665e-07,0.0,0.0,1.2698717623059887e-07,-2.3338430341017944e-07,0.0,Rbias3,5.488809670702524e-07,4.1120102679535313e-07,0.0,0.0,-1.1584623555662115e-07,2.5352617583148223e-07,0.0,
159,Rd,2.5425919137853547e-05,-7.064048347234675e-05,0.0,0.0,9.834826841670497e-05,-2.2818658065046745e-06,0.0,Ibias,-69.64396886770453,-30.9900187611452,0.0,0.0,-121.88521518705828,83.23126508049529,0.0,W1,-772.5003658009457,60.335382990821486,0.0,0.0,-882.360406908623,49.5246581166521,0.0,W2,-5697.8745927366135,-2397.264213724456,0.0,0.0,-3922.091450420628,621.4810714087935,0.0,Alo,-0.015392239519216998,0.0456947393705765,0.0,0.0,-0.061086978889793496,0.0,0.0,Rbias2,-4.6743854698515424e-07,-3.621470786933876e-07,0.0,0.0,1.2879537054861107e-07,-2.3408683884044085e-07,0.0,Rbias3,5.501911653331868e-07,4.0828147081551224e-07,0.0,0.0,-1.1362319995506291e-07,2.5553289447269915e-07,0.0,
160,Rd,2.5604024231135945e-05,-7.061385875444843e-05,0.0,0.0,9.85157094303424e-05,-2.297826444750376e-06,0.0,Ibias,-70.6269986864762,-31.845885518767638,0.0,0.0,-121.73919547577857,82.95808230809374,0.0,W1,-773.7740834081085,59.963306291816735,0.0,0.0,-883.0035421588262,49.26615245917785,0.0,W2,-5661.564907199646,-2386.6511326678437,0.0,0.0,-3896.0338445556695,621.1200700249091,0.0,Alo,-0.015241543415397692,0.04559300961867786,0.0,0.0,-0.060834553034074125,0.0,0.0,Rbias2,-4.617913075785161e-07,-3.537169358637808e-07,0.0,0.0,1.2668411703467165e-07,-2.3475848874930892e-07,0.0,Rbias3,5.506847489575171e-07,4.091612360488648e-07,0.0,0.0,-1.1606585195614267e-07,2.5758936486487955e-07,0.0,
161,Rd,2.5986874923632287e-05,-7.086688165814506e-05,0.0,0.0,9.91708174660212e-05,-2.3170608842422067e-06,0.0,Ibias,-69.70579285263118,-31.67474957417407,0.0,0.0,-120.71136874364818,82.68032546522554,0.0,W1,-770.0160012605766,59.639538627855494,0.0,0.0,-878.5575790904767,48.90203920239428,0.0,W2,-5616.279894742828,-2375.31948337796,0.0,0.0,-3861.7064996224926,620.7460882584209,0.0,Alo,-0.015036354767636971,0.04512761130604726,0.0,0.0,-0.06016396607368281,0.0,0.0,Rbias2,-4.6442954137117546e-07,-3.567584229645497e-07,0.0,0.0,1.2782854311563946e-07,-2.354996615222373e-07,0.0,Rbias3,5.495998151662448e-07,4.0590270317080415e-07,0.0,0.0,-1.1593017174276324e-07,2.5962728373822695e-07,0.0,
162,Rd,2.5695995208916068e-05,-7.143901759869781e-05,0.0,0.0,9.946991951787442e-05,-2.334906710262179e-06,0.0,Ibias,-68.33381955325143,-30.4811327352058,0.0,0.0,-120.26184535604685,82.40915853800301,0.0,W1,-756.5717009546563,69.83568155608556,0.0,0.0,-875.0531264848847,48.645743973959455,0.0,W2,-5547.680641298978,-2361.215579290881,0.0,0.0,-3807.057795079496,620.5927330710819,0.0,Alo,-0.015070123422924953,0.0446636217059299,0.0,0.0,-0.05973374512885913,0.0,0.0,Rbias2,-4.6536244537829403e-07,-3.5591835494982176e-07,0.0,0.0,1.26766510120641e-07,-2.3621060054922474e-07,0.0,Rbias3,5.515188397741403e-07,4.0702895340668267e-07,0.0,0.0,-1.1721961229922913e-07,2.617094986666019e-07,0.0,
163,Rd,2.630334914370983e-05,-7.138159745936342e-05,0.0,0.0,0.00010003768591970807,-2.352739316635368e-06,0.0,Ibias,-67.77528907077519,-30.306867331350798,0.0,0.0,-119.60399906010944,82.13557732069941,0.0,W1,-755.0757690816946,69.6209804047562,0.0,0.0,-873.0366375678625,48.339888081265435,0.0,W2,-5523.364719379603,-2349.853526808917,0.0,0.0,-3793.7257975716316,620.2146050018911,0.0,Alo,-0.01443151553632825,0.04460534077218864,0.0,0.0,-0.059036856308514046,0.0,0.0,Rbias2,-4.585589373818661e-07,-3.473681439831745e-07,0.0,0.0,1.2574460216779395e-07,-2.3693539556644383e-07,0.0,Rbias3,5.534173685292612e-07,4.081051250936097e-07,0.0,0.0,-1.1846408982371356e-07,2.637763332594193e-07,0.0,
164,Rd,2.659239390652586e-05,-7.164523479007782e-05,0.0,0.0,0.00010060845491174382,-2.3708262151440135e-06,0.0,Ibias,-66.9048694032745,-30.13664185386976,0.0,0.0,-118.63052212014767,81.86229457071974,0.0,W1,-753.9759296045941,69.19808329603083,0.0,0.0,-871.2093371391632,48.0353242384835,0.0,W2,-5430.06552014859,-2336.0226972400437,0.0,0.0,-3714.0869372616385,620.0441143528576,0.0,Alo,-0.01427052312497926,0.044148440835570305,0.0,0.0,-0.058418963960555244,0.0,0.0,Rbias2,-4.5840438808011773e-07,-3.466310725218493e-07,0.0,0.0,1.259189283930808e-07,-2.3769224395144632e-07,0.0,Rbias3,5.487313565884498e-07,4.005380777128223e-07,0.0,0.0,-1.1767906053181614e-07,2.658723394074282e-07,0.0,
165,Rd,2.6769797751222416e-05,-7.191389077572292e-05,0.0,0.0,0.00010107436614675609,-2.390677619812989e-06,0.0,Ibias,-66.34063251456499,-29.967084154382196,0.0,0.0,-117.96897094081416,81.59542258061363,0.0,W1,-735.9883167331358,79.38382170360924,0.0,0.0,-863.1041156796489,47.73197724257673,0.0,W2,-5377.860025459409,-2323.690766372371,0.0,0.0,-3674.0597493189157,619.8904902310193,0.0,Alo,-0.013844513033671367,0.04408454717721717,0.0,0.0,-0.05792906021088854,0.0,0.0,Rbias2,-4.5515339143683153e-07,-3.4198108622019026e-07,0.0,0.0,1.2527329747483516e-07,-2.384456026915526e-07,0.0,Rbias3,5.512842483446718e-07,4.0159027764543226e-07,0.0,0.0,-1.1828782891907926e-07,2.679817996183111e-07,0.0,
166,Rd,2.669612065288555e-05,-7.249411723678799e-05,0.0,0.0,0.00010159929846095308,-2.409060571279552e-06,0.0,Ibias,-65.67840981492058,-29.80077272173863,0.0,0.0,-117.20646746578257,81.32883037258122,0.0,W1,-733.3807462500457,79.11273412383832,0.0,0.0,-859.9263730776598,47.432892703667044,0.0,W2,-5344.5560935930525,-2312.755726157426,0.0,0.0,-3651.308688103707,619.5083206673046,0.0,Alo,-0.013724266713117522,0.043633008792558256,0.0,0.0,-0.05735727550568144,0.0,0.0,Rbias2,-4.54887751582698e-07,-3.412702223927377e-07,0.0,0.0,1.2560528613187726e-07,-2.392228153218929e-07,0.0,Rbias3,5.499034775489052e-07,3.9827938635257396e-07,0.0,0.0,-1.1847549451206383e-07,2.7009958570836385e-07,0.0,
167,Rd,2.6669252780985652e-05,-7.277376056964064e-05,0.0,0.0,0.00010187051025474134,-2.4274969041184117e-06,0.0,Ibias,-65.07073803280787,-29.633285007739776,0.0,0.0,-116.50535139976337,81.06789837469002,0.0,W1,-730.3903731799936,78.88059099604442,0.0,0.0,-856.4583174009422,47.18735322461499,0.0,W2,-5270.725566717788,-2299.5739118588476,0.0,0.0,-3590.710353355041,619.5586984947893,0.0,Alo,-0.013901979548476821,0.043171105944408546,0.0,0.0,-0.05707308549289102,0.0,0.0,Rbias2,-4.5180116872335625e-07,-3.3672345618074355e-07,0.0,0.0,1.2489933886132506e-07,-2.399770514040687e-07,0.0,Rbias3,5.521084607489691e-07,3.99286438407277e-07,0.0,0.0,-1.1943920761058044e-07,2.722612299521396e-07,0.0,
168,Rd,2.697127205374849e-05,-7.303646395337994e-05,0.0,0.0,0.00010245535761273216,-2.4476216055986554e-06,0.0,Ibias,-64.83491375195436,-29.493664116147947,0.0,0.0,-116.14357639296105,80.80232675718251,0.0,W1,-716.7946910980907,88.73341459078216,0.0,0.0,-852.4191969263776,46.89109123757683,0.0,W2,-5227.073172989533,-2287.921238989716,0.0,0.0,-3558.545098943116,619.3931649432221,0.0,Alo,-0.013878038639903533,0.0427182650074302,0.0,0.0,-0.05659630364733091,0.0,0.0,Rbias2,-4.5223098566987155e-07,-3.3602982522472247e-07,0.0,0.0,1.2459337909028657e-07,-2.4079453953535995e-07,0.0,Rbias3,5.506114582503533e-07,3.95976505643964e-07,0.0,0.0,-1.1975023235360345e-07,2.743851849600398e-07,0.0,
169,Rd,2.703831001454295e-05,-7.331980553071741e-05,0.0,0.0,0.00010282604195040262,-2.467926405139424e-06,0.0,Ibias,-63.7847011129999,-29.300771188800486,0.0,0.0,-115.02496749993988,80.5410375757474,0.0,W1,-712.8077428753785,88.46324096482093,0.0,0.0,-847.8692304186801,46.59824657855247,0.0,W2,-5169.4886815125365,-2275.7670016073853,0.0,0.0,-3513.161111675988,619.4394317710662,0.0,Alo,-0.013679449765910269,0.04227506729470637,0.0,0.0,-0.055954517060612406,0.0,0.0,Rbias2,-4.489427882327345e-07,-3.3150343814935076e-07,0.0,0.0,1.2414817691482775e-07,-2.4158752699819085e-07,0.0,Rbias3,5.491277576577115e-07,3.9254618669875855e-07,0.0,0.0,-1.1997117035759213e-07,2.765527413166315e-07,0.0,
170,Rd,2.720530287169634e-05,-7.359268332411699e-05,0.0,0.0,0.0001032863267704569,-2.4883405746458385e-06,0.0,Ibias,-63.587758129455665,-29.154500766093754,0.0,0.0,-114.7198040083307,80.28654664498428,0.0,W1,-711.4757866732631,88.21784965638503,0.0,0.0,-846.0007164604115,46.30708013063799,0.0,W2,-5124.022908554385,-2264.021712430618,0.0,0.0,-3479.2653293727412,619.2641332482145,0.0,Alo,-0.013291594528868819,0.04222155874628426,0.0,0.0,-0.055513153275150266,0.0,0.0,Rbias2,-4.498634827038334e-07,-3.3085712059860334e-07,0.0,0.0,1.2339830473239648e-07,-2.424046668376265e-07,0.0,Rbias3,5.496341938743168e-07,3.9348307937115057e-07,0.0,0.0,-1.2256748265055562e-07,2.787185971537927e-07,0.0,
171,Rd,2.7444801108552498e-05,-7.386402487033966e-05,0.0,0.0,0.0001038177213239631,-2.5088953450698033e-06,0.0,Ibias,-61.59071184316824,-28.018947969787174,0.0,0.0,-113.59793623849525,80.02617236512447,0.0,W1,-700.8038465690951,97.87835080679713,0.0,0.0,-844.699309358206,46.01711198211744,0.0,W2,-5081.741176004361,-2252.6689099675946,0.0,0.0,-3448.3724470697125,619.3001810334758,0.0,Alo,-0.0133366618676722,0.041772044503461205,0.0,0.0,-0.055108706371131994,0.0,0.0,Rbias2,-4.4301228654210366e-07,-3.225626468799823e-07,0.0,0.0,1.2278606750368597e-07,-2.432357071658278e-07,0.0,Rbias3,5.531603970472339e-07,3.9452618499748516e-07,0.0,0.0,-1.2227609760572674e-07,2.8091030965540445e-07,0.0,
172,Rd,2.7541157551367836e-05,-7.415137024263705e-05,0.0,0.0,0.00010422214181132034,-2.5296140173103218e-06,0.0,Ibias,-60.95830183223893,-27.86449043541957,0.0,0.0,-112.86453422535061,79.77072282853976,0.0,W1,-694.2151720752454,97.71439770459618,0.0,0.0,-837.6595634899023,45.72999371025667,0.0,W2,-5027.924721273932,-2240.9479589171256,0.0,0.0,-3406.0859974827576,619.1092351263276,0.0,Alo,-0.01288545777891176,0.041720821037282876,0.0,0.0,-0.05460627881618621,0.0,0.0,Rbias2,-4.427826589140776e-07,-3.219523472257363e-07,0.0,0.0,1.2323014641171058e-07,-2.44060458100011e-07,0.0,Rbias3,5.521841015971358e-07,3.910801612583437e-07,0.0,0.0,-1.2203150035213518e-07,2.8313544069098275e-07,0.0,
173,Rd,2.8058258530284696e-05,-7.441383545242432e-05,0.0,0.0,0.00010502089638868651,-2.5488024059803553e-06,0.0,Ibias,-60.048685729685694,-27.694428427549976,0.0,0.0,-111.87009723195445,79.51583992979842,0.0,W1,-676.6916572904912,107.64380612605764,0.0,0.0,-829.7804476542943,45.44498423747908,0.0,W2,-4953.242206145637,-2228.174820727338,0.0,0.0,-3344.4158436196244,619.3484582005776,0.0,Alo,-0.012604106566337417,0.04129239686694125,0.0,0.0,-0.053896503433284275,0.0,0.0,Rbias2,-4.371588382351956e-07,-3.1742340517667324e-07,0.0,0.0,1.2516667520666628e-07,-2.4490210826528394e-07,0.0,Rbias3,5.563501682709657e-07,3.921268387647323e-07,0.0,0.0,-1.2113663439339133e-07,2.8535996389961684e-07,0.0,
174,Rd,2.7746358934485536e-05,-7.50348306741978e-05,0.0,0.0,0.00010535107711410212,-2.5698875054136075e-06,0.0,Ibias,-60.88592993193281,-28.516948348546947,0.0,0.0,-111.63627196459939,79.26729038121353,0.0,W1,-689.6973224654067,97.16819139227695,0.0,0.0,-832.0805420245109,45.215028166827246,0.0,W2,-4929.903791625575,-2218.321135460726,0.0,0.0,-3330.962573868297,619.3799177041178,0.0,Alo,-0.012839928367735714,0.040842492634935425,0.0,0.0,-0.053682421002664134,0.0,0.0,Rbias2,-4.397970555218708e-07,-3.169578388427396e-07,0.0,0.0,1.2293489504903688e-07,-2.457741117281341e-07,0.0,Rbias3,5.477071482000495e-07,3.84081386920363e-07,0.0,0.0,-1.2397095189839335e-07,2.875967131781754e-07,0.0,
175,Rd,2.8008811064433283e-05,-7.531521027696215e-05,0.0,0.0,0.00010591665155346569,-2.592630212073152e-06,0.0,Ibias,-58.44279298660223,-27.37319171055088,0.0,0.0,-110.07929537761429,79.00969410155793,0.0,W1,-671.7546600739878,107.09794051886436,0.0,0.0,-823.7851176786164,44.93251708562306,0.0,W2,-4862.615452764825,-2205.7571590392185,0.0,0.0,-3276.2498857033866,619.3915919773355,0.0,Alo,-0.01265487394893063,0.040412031765911446,0.0,0.0,-0.05306690571484767,0.0,0.0,Rbias2,-4.3486476580758254e-07,-3.124744608721573e-07,0.0,0.0,1.2426561721403988e-07,-2.466559221495126e-07,0.0,Rbias3,5.54493074088482e-07,3.8525402263197765e-07,0.0,0.0,-1.2059720001940157e-07,2.898362514758502e-07,0.0,
176,Rd,2.8086214475322154e-05,-7.561068102468405e-05,0.0,0.0,0.00010631078654599109,-2.613891045987197e-06,0.0,Ibias,-61.72529527800694,-28.183664136307517,0.0,0.0,-109.90691761547205,76.3652864737693,0.0,W1,-686.1096719437853,96.6067431894202,0.0,0.0,-827.3704909744102,44.654075841433645,0.0,W2,-4871.372883695019,-2236.8340462860297,0.0,0.0,-3254.160196798482,619.6213593892728,0.0,Alo,-0.012878751962157736,0.039963785076128376,0.0,0.0,-0.05284253703828472,0.0,0.0,Rbias2,-4.482065017047511e-07,-3.120182740062932e-07,0.0,0.0,1.2226162074969638e-07,-2.584498484481475e-07,0.0,Rbias3,5.486854550441494e-07,3.814893783607583e-07,0.0,0.0,-1.2489849027709874e-07,2.920945669604739e-07,0.0,
177,Rd,2.821213777436923e-05,-7.59006052497096e-05,0.0,0.0,0.00010680329740620745,-2.6905543821280316e-06,0.0,Ibias,-57.169184868146985,-27.100909962157008,0.0,0.0,-109.13895090345733,79.07067599747232,0.0,W1,-670.1527222542298,106.20767411056092,0.0,0.0,-823.1125187027196,46.75212233812194,0.0,W2,-4838.8048793498,-2225.7556729725775,0.0,0.0,-3227.15845082612,614.1092444489703,0.0,Alo,-0.012877597317585426,0.03952516372810547,0.0,0.0,-0.05240276104568531,0.0,0.0,Rbias2,-4.328044496425176e-07,-3.0762521630355005e-07,0.0,0.0,1.220233014459159e-07,-2.4720253478489696e-07,0.0,Rbias3,5.60546023556809e-07,3.779995580563399e-07,0.0,0.0,-1.2365713214873844e-07,3.062035976492557e-07,0.0,
178,Rd,2.840852058298019e-05,-7.619160546244377e-05,0.0,0.0,0.00010730400616145211,-2.703880116027563e-06,0.0,Ibias,-56.40403247292347,-26.931635507188965,0.0,0.0,-108.22186597031973,78.74946900457535,0.0,W1,-655.483559849834,115.88558173157413,0.0,0.0,-817.5855177969864,46.21637621561335,0.0,W2,-4785.329851181389,-2214.3151290000455,0.0,0.0,-3186.380825186247,615.3661030053408,0.0,Alo,-0.012521065785893019,0.039476501521746914,0.0,0.0,-0.051997567307637146,0.0,0.0,Rbias2,-4.33466180169165e-07,-3.0711034466577275e-07,0.0,0.0,1.2193054469184017e-07,-2.4828638019517175e-07,0.0,Rbias3,5.511277549750857e-07,3.7895530752882524e-07,0.0,0.0,-1.2309478941765824e-07,2.9526723686394274e-07,0.0,
179,Rd,2.806183895536214e-05,-7.682523413204548e-05,0.0,0.0,0.00010760774716775943,-2.720674080344781e-06,0.0,Ibias,-56.124487112375306,-26.805460927238045,0.0,0.0,-107.7446983112955,78.42567212614516,0.0,W1,-668.4552945182378,105.53083781008733,0.0,0.0,-819.5711676062999,45.585035278149405,0.0,W2,-4748.729921636691,-2203.842657076922,0.0,0.0,-3161.0771954412244,616.1899308817456,0.0,Alo,-0.012541002026857715,0.03904071383740983,0.0,0.0,-0.05158171586426476,0.0,0.0,Rbias2,-4.3597050321975394e-07,-3.066661137547227e-07,0.0,0.0,1.200803836599062e-07,-2.4938477312485676e-07,0.0,Rbias3,5.484230366512269e-07,3.752785900019548e-07,0.0,0.0,-1.2463212696328434e-07,2.9777657361257255e-07,0.0,
180,Rd,2.8290484324288938e-05,-7.711550590087409e-05,0.0,0.0,0.00010814170674769087,-2.7357165225337294e-06,0.0,Ibias,-55.61298133304413,-26.657010457325974,0.0,0.0,-107.06782654371005,78.11185566798865,0.0,W1,-654.6339705383101,115.1171160127609,0.0,0.0,-814.8057262767597,45.05463972547985,0.0,W2,-4706.252129445539,-2192.8893800589103,0.0,0.0,-3130.5647213183297,617.2019719313404,0.0,Alo,-0.012588154879475167,0.03860661578250471,0.0,0.0,-0.05119477066198961,0.0,0.0,Rbias2,-4.379507921488695e-07,-3.062423005491361e-07,0.0,0.0,1.1874570782415835e-07,-2.5045419942389177e-07,0.0,Rbias3,5.512971037658046e-07,3.7616442286251036e-07,0.0,0.0,-1.2517112986199295e-07,3.003038107651662e-07,0.0,
181,Rd,2.869853514096017e-05,-7.708647140135763e-05,0.0,0.0,0.00010853758205397699,-2.7525755116473885e-06,0.0,Ibias,-54.38867951081412,-25.61354503903555,0.0,0.0,-106.57441340090163,77.79927892912629,0.0,W1,-645.1884977041499,124.4306762462267,0.0,0.0,-814.1482378734497,44.52906392321203,0.0,W2,-4625.46996375994,-2141.9068429249182,0.0,0.0,-3101.7590444312304,618.1959235972853,0.0,Alo,-0.012305203892102176,0.03855850011988729,0.0,0.0,-0.050863704011985304,0.0,0.0,Rbias2,-4.301913034292035e-07,-2.9807208260698275e-07,0.0,0.0,1.194154022848229e-07,-2.515346231069162e-07,0.0,Rbias3,5.463345278355271e-07,3.7228827282897287e-07,0.0,0.0,-1.2877054983025827e-07,3.0281680483684484e-07,0.0,
182,Rd,2.8579807215007563e-05,-7.771419647322965e-05,0.0,0.0,0.00010906362682232662,-2.7696231340894153e-06,0.0,Ibias,-55.09773033042511,-26.405378301864605,0.0,0.0,-106.20120052994059,77.50884850137204,0.0,W1,-653.084770919018,114.39348537954174,0.0,0.0,-811.5356224068724,44.05736610826089,0.0,W2,-4623.550488588696,-2171.531978754991,0.0,0.0,-3071.0077620485636,618.9892522147164,0.0,Alo,-0.012329729959029045,0.038127748556004704,0.0,0.0,-0.050457478515032364,0.0,0.0,Rbias2,-4.308179919411885e-07,-2.9757017096214485e-07,0.0,0.0,1.1936495910225466e-07,-2.5261278008133847e-07,0.0,Rbias3,5.523406521852613e-07,3.7338645224024806e-07,0.0,0.0,-1.2636399813110553e-07,3.053181980760459e-07,0.0,
183,Rd,2.9070283778495136e-05,-7.768385631916215e-05,0.0,0.0,0.00010954254066682926,-2.7884005691648446e-06,0.0,Ibias,-53.10424316516737,-25.325508280781563,0.0,0.0,-104.99409775856864,77.21536287419882,0.0,W1,-638.6318363338481,123.9159258097704,0.0,0.0,-806.1340636651026,43.58630152170852,0.0,W2,-4579.282373728573,-2160.8385042135774,0.0,0.0,-3037.9827486047498,619.53887909011,0.0,Alo,-0.01193862896068859,0.03808728192483217,0.0,0.0,-0.050025910885520754,0.0,0.0,Rbias2,-4.2768542224859057e-07,-2.933173458506709e-07,0.0,0.0,1.1933758794368337e-07,-2.537056643415963e-07,0.0,Rbias3,5.552807374549258e-07,3.742088576205121e-07,0.0,0.0,-1.2676478444420533e-07,3.0783666427865966e-07,0.0,
