Iteration No,Rb,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rd1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rd2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Rbias4,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Cload,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,len2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Ibias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,W3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,loss_region,
45,Rb,0.00040685788311045135,0.0005383270775480971,0.0,0.0,-2.8300257839786987e-05,-0.0001031689365978671,0.0,0.0,Rd1,-0.0021641025544249706,-0.0014422058199819456,0.0,0.0,-0.000671075507222281,-5.0821227220772166e-05,0.0,0.0,Rd2,-0.0020093719349813855,-0.0019996018884057705,0.0,0.0,7.960665886083274e-06,-1.773071246172845e-05,0.0,0.0,Rbias3,3.857898102044794e-06,7.1559466786493715e-06,0.0,0.0,6.241537199663353e-07,-3.922202296571222e-06,0.0,0.0,Rbias4,-3.533704953059263e-06,-6.9337390502304635e-06,0.0,0.0,-6.177312733338553e-07,4.0177653705050555e-06,0.0,0.0,Cload,99859377.42686693,4548792.65346181,0.0,0.0,95310584.77340512,0.0,0.0,0.0,len2,-4853851.254626542,-6147635.06052606,0.0,0.0,17383.393592876986,1276400.4123066005,0.0,0.0,Ibias1,-218.4930062629393,-203.11172826274455,0.0,0.0,-150.24500297859564,134.86372497839085,0.0,0.0,Ibias2,-237.29230169686636,-325.2165486060803,0.0,0.0,-16.736207288300943,104.66045419750594,0.0,0.0,W1,-661.4300103465276,-415.33622900300924,0.0,0.0,-274.8001797342584,28.706398390671307,0.0,0.0,W2,-3666.068894249962,-3209.2560785379605,0.0,0.0,-473.7149919888988,16.90217627674489,0.0,0.0,W3,-2188.3445798357375,-2172.140907957846,0.0,0.0,-445.91729650610193,429.7136246282105,0.0,0.0,Alo,-0.6012700506791386,-0.48009611252719975,0.0,0.0,-0.12117393815193891,0.0,0.0,0.0,
46,Rb,0.0004065613769429508,0.0005388324448252898,0.0,0.0,-2.8894284660060733e-05,-0.0001033767832222616,0.0,0.0,Rd1,-0.0014092704662882615,-0.0006937134831569009,0.0,0.0,-0.0006646218367984726,-5.093514633285966e-05,0.0,0.0,Rd2,-0.0005642705927479758,-0.0005544436363136671,0.0,0.0,7.914974898792817e-06,-1.7741931333071483e-05,0.0,0.0,Rbias3,3.4256775871780643e-06,6.7444493256352e-06,0.0,0.0,6.129660374876019e-07,-3.931737775944119e-06,0.0,0.0,Rbias4,-3.123911016246262e-06,-6.54090327473868e-06,0.0,0.0,-6.046537201389932e-07,4.021645978631411e-06,0.0,0.0,Cload,101586198.88706622,6791845.00269114,0.0,0.0,94794353.88481857,0.0,0.0,0.0,len2,-1673928.2121913356,-2968514.110163898,0.0,0.0,18113.061558725505,1276472.836413837,0.0,0.0,Ibias1,-198.5675535663719,-184.17756333439115,0.0,0.0,-149.13415098263047,134.74416075065471,0.0,0.0,Ibias2,-76.05156125663001,-164.26926060029237,0.0,0.0,-16.609517233419847,104.8272165770822,0.0,0.0,W1,-666.2269039949592,-420.33962121944745,0.0,0.0,-274.57767892682756,28.69039615136725,0.0,0.0,W2,-3264.406071170167,-2807.2974137649003,0.0,0.0,-473.93332085629197,16.824663451177994,0.0,0.0,W3,-2167.8429564328017,-2154.90843377071,0.0,0.0,-442.90064306678784,429.9661204046961,0.0,0.0,Alo,-0.5738000942484107,-0.45329061164101525,0.0,0.0,-0.12050948260737539,0.0,0.0,0.0,
47,Rb,-0.00011263842246857952,1.9744390307473942e-05,0.0,0.0,-2.8858043298812253e-05,-0.00010352476947724121,0.0,0.0,Rd1,-0.0007106199304446637,0.0,0.0,0.0,-0.0006595158410565292,-5.110408938815332e-05,0.0,0.0,Rd2,-9.544235979512307e-06,0.0,0.0,0.0,8.21231689239655e-06,-1.7756552871923885e-05,0.0,0.0,Rbias3,-3.3243049194103403e-06,0.0,0.0,0.0,6.123724300823035e-07,-3.936677349493108e-06,0.0,0.0,Rbias4,3.4244591050387867e-06,0.0,0.0,0.0,-5.970818824020931e-07,4.021540987440562e-06,0.0,0.0,Cload,94229800.27083321,0.0,0.0,0.0,94229800.27038972,0.0,0.0,0.0,len2,1297671.8519303382,0.0,0.0,0.0,21132.66525533409,1276539.1866749236,0.0,0.0,Ibias1,-13.472265650723003,0.0,0.0,0.0,-148.11125754393234,134.63899189320435,0.0,0.0,Ibias2,88.54544717706992,0.0,0.0,0.0,-16.407682838805236,104.95313001587293,0.0,0.0,W1,-244.92053254878388,0.0,0.0,0.0,-273.71841172123504,28.797879172434016,0.0,0.0,W2,-452.6428062381455,0.0,0.0,0.0,-469.5022070824023,16.859400844218786,0.0,0.0,W3,-7.111301577114542,0.0,0.0,0.0,-436.966967521509,429.8556659441779,0.0,0.0,Alo,-0.11995788950371242,0.0,0.0,0.0,-0.11995788950371242,0.0,0.0,0.0,
48,Rb,-0.00013234475496177905,0.0,0.0,0.0,-2.8701460136681553e-05,-0.00010364329482510584,0.0,0.0,Rd1,-0.0007087571562643716,0.0,0.0,0.0,-0.0006575675685565608,-5.118958770782013e-05,0.0,0.0,Rd2,-9.53382181289141e-06,0.0,0.0,0.0,8.223000345002187e-06,-1.77568221578936e-05,0.0,0.0,Rbias3,-3.3245176086475453e-06,0.0,0.0,0.0,6.12598965985954e-07,-3.937116574633963e-06,0.0,0.0,Rbias4,3.4212668517989366e-06,0.0,0.0,0.0,-6.002931694183678e-07,4.0215600212169864e-06,0.0,0.0,Cload,94089984.4724526,0.0,0.0,0.0,94089984.47223085,0.0,0.0,0.0,len2,1298061.7831567943,0.0,0.0,0.0,21339.33177424269,1276722.4513825516,0.0,0.0,Ibias1,-13.084385785527882,0.0,0.0,0.0,-147.64843615916456,134.5640503736317,0.0,0.0,Ibias2,88.57812209939983,0.0,0.0,0.0,-16.3787111530643,104.95683325246414,0.0,0.0,W1,-244.83802407486047,0.0,0.0,0.0,-273.505958338221,28.667934263360486,0.0,0.0,W2,-454.0798079607795,0.0,0.0,0.0,-470.9637308264601,16.88392286568063,0.0,0.0,W3,-7.066328115722433,0.0,0.0,0.0,-436.9379078861332,429.87157977019416,0.0,0.0,Alo,-0.11984781782829024,0.0,0.0,0.0,-0.1198478178283036,0.0,0.0,0.0,
49,Rb,-0.0001321801033636371,0.0,0.0,0.0,-2.848171678491682e-05,-0.00010369838657871194,0.0,0.0,Rd1,-0.0007067798989413793,0.0,0.0,0.0,-0.0006555724847851043,-5.1207414156284306e-05,0.0,0.0,Rd2,-9.587262410691966e-06,0.0,0.0,0.0,8.17524478202383e-06,-1.7762507192700765e-05,0.0,0.0,Rbias3,-3.3263527158726584e-06,0.0,0.0,0.0,6.112031884755147e-07,-3.937555904348018e-06,0.0,0.0,Rbias4,3.4192487723583298e-06,0.0,0.0,0.0,-6.023291302011469e-07,4.021577902559636e-06,0.0,0.0,Cload,93954329.68146011,0.0,0.0,0.0,93954329.68101661,0.0,0.0,0.0,len2,1298126.218717755,0.0,0.0,0.0,21249.402641973888,1276876.8160757006,0.0,0.0,Ibias1,-12.533532158236714,0.0,0.0,0.0,-147.05881597001584,134.52528381177913,0.0,0.0,Ibias2,88.59499130754287,0.0,0.0,0.0,-16.365561184036782,104.96055249157743,0.0,0.0,W1,-244.50616194135034,0.0,0.0,0.0,-273.2912936081827,28.78513166684952,0.0,0.0,W2,-452.79674996990747,0.0,0.0,0.0,-469.70517645441873,16.908426484435193,0.0,0.0,W3,-2.917749429368446,0.0,0.0,0.0,-432.7532236836625,429.835474254294,0.0,0.0,Alo,-0.11975148006967275,0.0,0.0,0.0,-0.1197514800696861,0.0,0.0,0.0,
50,Rb,-0.00013222988772597794,0.0,0.0,0.0,-2.841633462481236e-05,-0.0001038135531011989,0.0,0.0,Rd1,-0.0007042815182173097,0.0,0.0,0.0,-0.0006530562578182918,-5.12252603990273e-05,0.0,0.0,Rd2,-9.512268942446506e-06,0.0,0.0,0.0,8.250506402308664e-06,-1.7762775344777718e-05,0.0,0.0,Rbias3,-3.328998200281095e-06,0.0,0.0,0.0,6.088851552757477e-07,-3.937883355557152e-06,0.0,0.0,Rbias4,3.419030741885919e-06,0.0,0.0,0.0,-6.025643024618321e-07,4.021595044347751e-06,0.0,0.0,Cload,93818059.1725073,0.0,0.0,0.0,93818059.1725073,0.0,0.0,0.0,len2,1298169.6706154156,0.0,0.0,0.0,21138.52732240517,1277031.1432930103,0.0,0.0,Ibias1,-12.291007032048876,0.0,0.0,0.0,-146.74198950716982,134.45098247511845,0.0,0.0,Ibias2,88.59611692228646,0.0,0.0,0.0,-16.369764197829813,104.96588112010735,0.0,0.0,W1,-244.44416481380804,0.0,0.0,0.0,-273.22293020189795,28.778765388055618,0.0,0.0,W2,-453.7750949026209,0.0,0.0,0.0,-470.70802336351306,16.932928460816154,0.0,0.0,W3,-6.517718347905807,0.0,0.0,0.0,-436.36944152924264,429.8517231810481,0.0,0.0,Alo,-0.11975581134144601,0.0,0.0,0.0,-0.11975581134144601,0.0,0.0,0.0,
51,Rb,-0.00013203835564380812,0.0,0.0,0.0,-2.816967579503091e-05,-0.00010386867984879385,0.0,0.0,Rd1,-0.0007023035024862939,0.0,0.0,0.0,-0.0006509929107029533,-5.131059178336871e-05,0.0,0.0,Rd2,-9.572356687192698e-06,0.0,0.0,0.0,8.196104841109448e-06,-1.7768461528302145e-05,0.0,0.0,Rbias3,-3.321213565445515e-06,0.0,0.0,0.0,6.171078497788469e-07,-3.938321415224517e-06,0.0,0.0,Rbias4,3.422423004379144e-06,0.0,0.0,0.0,-5.990746654025565e-07,4.021497669781383e-06,0.0,0.0,Cload,93677375.89556941,0.0,0.0,0.0,93677375.89534765,0.0,0.0,0.0,len2,1298892.2020772835,0.0,0.0,0.0,21706.778283219865,1277185.4237939832,0.0,0.0,Ibias1,-11.865192332055146,0.0,0.0,0.0,-146.25996655773025,134.39477422566765,0.0,0.0,Ibias2,88.64784098149056,0.0,0.0,0.0,-16.32175917511357,104.96960015660413,0.0,0.0,W1,-244.09887315007435,0.0,0.0,0.0,-272.8712738518275,28.772400701735982,0.0,0.0,W2,-453.05624764534997,0.0,0.0,0.0,-469.98626763027846,16.93001998489048,0.0,0.0,W3,-5.92551395061541,0.0,0.0,0.0,-435.74117422325884,429.8156602726434,0.0,0.0,Alo,-0.11951914267204562,0.0,0.0,0.0,-0.11951914267204562,0.0,0.0,0.0,
52,Rb,-0.00013187827301310736,0.0,0.0,0.0,-2.7954429407127535e-05,-0.00010392384360600484,0.0,0.0,Rd1,-0.0007009329486657941,0.0,0.0,0.0,-0.0006496044894748013,-5.132845919100215e-05,0.0,0.0,Rd2,-9.815492295096674e-06,0.0,0.0,0.0,7.958653796229013e-06,-1.777414609132569e-05,0.0,0.0,Rbias3,-3.3364262369147374e-06,0.0,0.0,0.0,6.023361693762376e-07,-3.938762406290975e-06,0.0,0.0,Rbias4,3.418262321574702e-06,0.0,0.0,0.0,-6.032535917199504e-07,4.021515913294176e-06,0.0,0.0,Cload,93550859.32155426,0.0,0.0,0.0,93550859.32133251,0.0,0.0,0.0,len2,1299378.3079892464,0.0,0.0,0.0,22038.351233843157,1277339.9567553229,0.0,0.0,Ibias1,-11.547028567993916,0.0,0.0,0.0,-145.86796789998758,134.3209393319862,0.0,0.0,Ibias2,88.62466372111729,0.0,0.0,0.0,-16.34868394784716,104.97334766895777,0.0,0.0,W1,-243.69312550145258,0.0,0.0,0.0,-272.58262912426045,28.889503622824957,0.0,0.0,W2,-453.1512110240427,0.0,0.0,0.0,-470.07832699201253,16.927115967893794,0.0,0.0,W3,-6.867521920671505,0.0,0.0,0.0,-436.6471712026057,429.77964928193416,0.0,0.0,Alo,-0.1196336292698363,0.0,0.0,0.0,-0.11963362926982962,0.0,0.0,0.0,
53,Rb,-0.0001320492605014497,0.0,0.0,0.0,-2.801018740746637e-05,-0.00010403907309396667,0.0,0.0,Rd1,-0.0006988887679546424,0.0,0.0,0.0,-0.0006475424656505066,-5.134630230412646e-05,0.0,0.0,Rd2,-9.502355090009313e-06,0.0,0.0,0.0,8.277467932521602e-06,-1.777982302253843e-05,0.0,0.0,Rbias3,-3.334211721767142e-06,0.0,0.0,0.0,6.049864776191216e-07,-3.939198199386108e-06,0.0,0.0,Rbias4,3.42581234425314e-06,0.0,0.0,0.0,-5.956059221026771e-07,4.021418266355976e-06,0.0,0.0,Cload,93354420.23479368,0.0,0.0,0.0,93354420.23479368,0.0,0.0,0.0,len2,1299819.5375333023,0.0,0.0,0.0,22324.8995526595,1277494.6379806024,0.0,0.0,Ibias1,-11.244759774027854,0.0,0.0,0.0,-145.50998492076263,134.2652251467323,0.0,0.0,Ibias2,88.75023046124053,0.0,0.0,0.0,-16.22684415634176,104.97707461758897,0.0,0.0,W1,-226.5210430148341,0.0,0.0,0.0,-260.34145620991353,33.82041319506233,0.0,0.0,W2,-452.30635855338215,0.0,0.0,0.0,-469.25795539104394,16.951596837623775,0.0,0.0,W3,-3.9060622873546955,0.0,0.0,0.0,-433.70162130188777,429.7955590146774,0.0,0.0,Alo,-0.11902707426780179,0.0,0.0,0.0,-0.11902707426779512,0.0,0.0,0.0,
54,Rb,-0.00013178902449419847,0.0,0.0,0.0,-2.769477405297192e-05,-0.00010409425044124322,0.0,0.0,Rd1,-0.000696940759357242,0.0,0.0,0.0,-0.000645509355861475,-5.143140349577627e-05,0.0,0.0,Rd2,-9.53526787180454e-06,0.0,0.0,0.0,8.250242711277085e-06,-1.778551058309666e-05,0.0,0.0,Rbias3,-3.3356685410223246e-06,0.0,0.0,0.0,6.03966412643934e-07,-3.939634953666568e-06,0.0,0.0,Rbias4,3.426860424898212e-06,0.0,0.0,0.0,-5.945772622651184e-07,4.021437687163331e-06,0.0,0.0,Cload,93217533.66228326,0.0,0.0,0.0,93217533.66183974,0.0,0.0,0.0,len2,1300166.167847375,0.0,0.0,0.0,22516.720167951476,1277649.4476792626,0.0,0.0,Ibias1,-10.729659517894046,0.0,0.0,0.0,-144.93935151025087,134.20969199235435,0.0,0.0,Ibias2,88.78098319769413,0.0,0.0,0.0,-16.199895199197854,104.98087839688753,0.0,0.0,W1,-226.20262962542006,0.0,0.0,0.0,-260.01591096889126,33.813281343436955,0.0,0.0,W2,-449.8755648583879,0.0,0.0,0.0,-466.85163825050995,16.976073392046025,0.0,0.0,W3,-0.20354471097591453,0.0,0.0,0.0,-429.9632569398053,429.7597122286851,0.0,0.0,Alo,-0.11910444620103089,0.0,0.0,0.0,-0.11910444620103755,0.0,0.0,0.0,
55,Rb,-0.00013217449251874414,0.0,0.0,0.0,-2.802501561280894e-05,-0.00010414947690592688,0.0,0.0,Rd1,-0.000695345148094697,0.0,0.0,0.0,-0.0006438959125930629,-5.144923550161545e-05,0.0,0.0,Rd2,-9.864178650076509e-06,0.0,0.0,0.0,7.921602875110708e-06,-1.77857815251797e-05,0.0,0.0,Rbias3,-3.3438499514204855e-06,0.0,0.0,0.0,5.961099800690087e-07,-3.9399599314898036e-06,0.0,0.0,Rbias4,3.4208441294816973e-06,0.0,0.0,0.0,-6.00613316274715e-07,4.021457445756253e-06,0.0,0.0,Cload,93097646.39801824,0.0,0.0,0.0,93097646.39779648,0.0,0.0,0.0,len2,1298779.9945168132,0.0,0.0,0.0,20946.655490022196,1277833.3390267508,0.0,0.0,Ibias1,-10.566589609659337,0.0,0.0,0.0,-144.703232990122,134.13664338046266,0.0,0.0,Ibias2,88.79350521208882,0.0,0.0,0.0,-16.192794608274063,104.9862998203651,0.0,0.0,W1,-226.6477609591836,0.0,0.0,0.0,-260.4539193674235,33.80615840823988,0.0,0.0,W2,-453.11600754823917,0.0,0.0,0.0,-470.1165630493257,17.000555501124484,0.0,0.0,W3,-6.009338144770931,0.0,0.0,0.0,-435.78549950523137,429.7761613604605,0.0,0.0,Alo,-0.11922274454650658,0.0,0.0,0.0,-0.11922274454651324,0.0,0.0,0.0,
56,Rb,-0.00013173356331477586,0.0,0.0,0.0,-2.746889709292172e-05,-0.00010426466622185412,0.0,0.0,Rd1,-0.0006929905889082524,0.0,0.0,0.0,-0.0006414564250435747,-5.153416386467781e-05,0.0,0.0,Rd2,-9.522533762288728e-06,0.0,0.0,0.0,8.268923880965295e-06,-1.779145764326154e-05,0.0,0.0,Rbias3,-3.3383698227799794e-06,0.0,0.0,0.0,6.020237665182891e-07,-3.940393589298423e-06,0.0,0.0,Rbias4,3.4290530673339483e-06,0.0,0.0,0.0,-5.924219912391202e-07,4.021475058573069e-06,0.0,0.0,Cload,92945675.40983337,0.0,0.0,0.0,92945675.41005513,0.0,0.0,0.0,len2,1300997.9870906142,0.0,0.0,0.0,23010.44115134798,1277987.5459393465,0.0,0.0,Ibias1,-10.051873907783682,0.0,0.0,0.0,-144.1334298082097,134.08155590043097,0.0,0.0,Ibias2,88.84768299165053,0.0,0.0,0.0,-16.142436907317386,104.99011989896792,0.0,0.0,W1,-225.54041485093975,0.0,0.0,0.0,-259.33943832803243,33.799023477058434,0.0,0.0,W2,-450.9747626738303,0.0,0.0,0.0,-467.9723992525027,16.99763657859651,0.0,0.0,W3,-0.16358184710062676,0.0,0.0,0.0,-429.9037198398651,429.7401379929087,0.0,0.0,Alo,-0.11864610422834253,0.0,0.0,0.0,-0.11864610422833585,0.0,0.0,0.0,
57,Rb,-0.00013161049240771028,0.0,0.0,0.0,-2.72905743471547e-05,-0.00010431991806058058,0.0,0.0,Rd1,-0.0006910617324809351,0.0,0.0,0.0,-0.000639442710038172,-5.161902244279109e-05,0.0,0.0,Rd2,-9.516838963002927e-06,0.0,0.0,0.0,8.280306370099246e-06,-1.7797145333102174e-05,0.0,0.0,Rbias3,-3.3312502766279333e-06,0.0,0.0,0.0,6.095790856047545e-07,-3.940829362232998e-06,0.0,0.0,Rbias4,3.431614129766498e-06,0.0,0.0,0.0,-5.897670236989021e-07,4.0213811534654004e-06,0.0,0.0,Cload,92809269.35905603,0.0,0.0,0.0,92809269.35905603,0.0,0.0,0.0,len2,1301323.8497007827,0.0,0.0,0.0,23210.18032221387,1278113.6693785286,0.0,0.0,Ibias1,-9.668559566048835,0.0,0.0,0.0,-143.6775415361561,134.00898197010724,0.0,0.0,Ibias2,88.87788081814564,0.0,0.0,0.0,-16.114486635952094,104.99236745409107,0.0,0.0,W1,-225.2526697754986,0.0,0.0,0.0,-259.0445888456103,33.79191907007749,0.0,0.0,W2,-450.6015450941448,0.0,0.0,0.0,-467.5962760608803,16.99473096669752,0.0,0.0,W3,-1.7613195443839342,0.0,0.0,0.0,-431.4659203360408,429.70460079136836,0.0,0.0,Alo,-0.118547884955607,0.0,0.0,0.0,-0.118547884955627,0.0,0.0,0.0,
58,Rb,-0.00013144238807226332,0.0,0.0,0.0,-2.7067192659011022e-05,-0.00010437519541326894,0.0,0.0,Rd1,-0.0006890002192724453,0.0,0.0,0.0,-0.0006374303869980236,-5.156983227443099e-05,0.0,0.0,Rd2,-9.513568219476817e-06,0.0,0.0,0.0,8.289265342963198e-06,-1.7802833562462564e-05,0.0,0.0,Rbias3,-3.3413000154238805e-06,0.0,0.0,0.0,5.999678157516993e-07,-3.9412678311757345e-06,0.0,0.0,Rbias4,3.4309707539080193e-06,0.0,0.0,0.0,-5.904317838754094e-07,4.021402537782953e-06,0.0,0.0,Cload,92842716.2602055,0.0,0.0,0.0,92842716.26042727,0.0,0.0,0.0,len2,1303264.5772833938,0.0,0.0,0.0,24995.699018946216,1278268.8782643268,0.0,0.0,Ibias1,-9.146756044434866,0.0,0.0,0.0,-143.10126187683198,133.9545058323996,0.0,0.0,Ibias2,88.91040379383493,0.0,0.0,0.0,-16.085829376093596,104.99623316992185,0.0,0.0,W1,-224.09426717559018,0.0,0.0,0.0,-257.87908991448177,33.784822738891606,0.0,0.0,W2,-449.4821174979248,0.0,0.0,0.0,-466.5013072292032,17.019189731240417,0.0,0.0,W3,2.642348514869987,0.0,0.0,0.0,-427.07855993444247,429.7209084493846,0.0,0.0,Alo,-0.1187061037150616,0.0,0.0,0.0,-0.11870610371505494,0.0,0.0,0.0,
59,Rb,-0.0001313694076023965,0.0,0.0,0.0,-2.6878883897067222e-05,-0.00010449052370531261,0.0,0.0,Rd1,-0.0006865871669076159,0.0,0.0,0.0,-0.0006349325498515154,-5.1654617056109846e-05,0.0,0.0,Rd2,-9.283863691559197e-06,0.0,0.0,0.0,8.519242343217796e-06,-1.780310603478451e-05,0.0,0.0,Rbias3,-3.3424830214308136e-06,0.0,0.0,0.0,5.991084398271099e-07,-3.941591461257923e-06,0.0,0.0,Rbias4,3.4322053667264406e-06,0.0,0.0,0.0,-5.893326600049823e-07,4.021538026731264e-06,0.0,0.0,Cload,92539359.42951354,0.0,0.0,0.0,92539359.42907001,0.0,0.0,0.0,len2,1302268.4112302589,0.0,0.0,0.0,23814.538709630862,1278453.8725206682,0.0,0.0,Ibias1,-8.871289840075404,0.0,0.0,0.0,-142.75386750529316,133.88257766521778,0.0,0.0,Ibias2,88.94538956376923,0.0,0.0,0.0,-16.05632747007336,105.00171703384703,0.0,0.0,W1,-224.60998887852128,0.0,0.0,0.0,-258.38774720779264,33.77775832927137,0.0,0.0,W2,-449.68849554109613,0.0,0.0,0.0,-466.75949888321446,17.07100334208039,0.0,0.0,W3,0.722811514519989,0.0,0.0,0.0,-429.0147586952909,429.7375702098108,0.0,0.0,Alo,-0.11831726245508185,0.0,0.0,0.0,-0.11831726245509519,0.0,0.0,0.0,
60,Rb,-0.00013100162261910206,0.0,0.0,0.0,-2.6455763473416486e-05,-0.0001045458591456939,0.0,0.0,Rd1,-0.0006850532360562228,0.0,0.0,0.0,-0.0006333807426307423,-5.167249342549909e-05,0.0,0.0,Rd2,-9.503430410719466e-06,0.0,0.0,0.0,8.305371958371334e-06,-1.7808802369105835e-05,0.0,0.0,Rbias3,-3.3433037920335235e-06,0.0,0.0,0.0,5.98722477405748e-07,-3.942026269439581e-06,0.0,0.0,Rbias4,3.433124773902809e-06,0.0,0.0,0.0,-5.883203807364491e-07,4.021445154638782e-06,0.0,0.0,Cload,92405254.36210103,0.0,0.0,0.0,92405254.36165752,0.0,0.0,0.0,len2,1302524.6731967204,0.0,0.0,0.0,23944.316363856982,1278580.3568327427,0.0,0.0,Ibias1,-8.443092209858786,0.0,0.0,0.0,-142.27173007954943,133.82863786968323,0.0,0.0,Ibias2,88.97488332977325,0.0,0.0,0.0,-16.02912946011893,105.00401278988774,0.0,0.0,W1,-224.17439784133862,0.0,0.0,0.0,-258.0683284869228,33.893930645549965,0.0,0.0,W2,-448.8786306978102,0.0,0.0,0.0,-465.9467219576161,17.06809125965402,0.0,0.0,W3,-0.005719733221018407,0.0,0.0,0.0,-429.7078176413391,429.7020979078296,0.0,0.0,Alo,-0.11828521987360141,0.0,0.0,0.0,-0.11828521987361473,0.0,0.0,0.0,
61,Rb,-0.00013145146088774587,0.0,0.0,0.0,-2.6850197933827845e-05,-0.00010460126295390138,0.0,0.0,Rd1,-0.0006835170715765244,0.0,0.0,0.0,-0.000631759925306724,-5.1757146269791e-05,0.0,0.0,Rd2,-9.727144582738228e-06,0.0,0.0,0.0,8.081930871170056e-06,-1.7809075453923317e-05,0.0,0.0,Rbias3,-3.347826485013373e-06,0.0,0.0,0.0,5.945230040366905e-07,-3.942349489050373e-06,0.0,0.0,Rbias4,3.428529866024167e-06,0.0,0.0,0.0,-5.929371108641283e-07,4.021466976888613e-06,0.0,0.0,Cload,92284961.50148924,0.0,0.0,0.0,92284961.50104572,0.0,0.0,0.0,len2,1301120.186410057,0.0,0.0,0.0,22355.293570834725,1278764.892839222,0.0,0.0,Ibias1,-8.190494009845565,0.0,0.0,0.0,-141.94769862060497,133.75720461076187,0.0,0.0,Ibias2,88.92936696455939,0.0,0.0,0.0,-16.08016074033096,105.00952770489481,0.0,0.0,W1,-224.06131954558032,0.0,0.0,0.0,-257.9481547977655,33.88683525218517,0.0,0.0,W2,-450.1949944985156,0.0,0.0,0.0,-467.287526797567,17.092532299051378,0.0,0.0,W3,-2.053930624719675,0.0,0.0,0.0,-431.7724600594572,429.71852943459334,0.0,0.0,Alo,-0.11835547170092543,0.0,0.0,0.0,-0.11835547170092543,0.0,0.0,0.0,
62,Rb,-0.00013056343226353187,0.0,0.0,0.0,-2.5906839575576913e-05,-0.0001046565926879383,0.0,0.0,Rd1,-0.0006811621958432766,0.0,0.0,0.0,-0.0006293872443965434,-5.1774951446723886e-05,0.0,0.0,Rd2,-9.437044813038657e-06,0.0,0.0,0.0,8.377712845055748e-06,-1.7814757658071853e-05,0.0,0.0,Rbias3,-3.336536076131472e-06,0.0,0.0,0.0,6.06246641126569e-07,-3.942782717258196e-06,0.0,0.0,Rbias4,3.4362678449016643e-06,0.0,0.0,0.0,-5.852193071683435e-07,4.021487152070167e-06,0.0,0.0,Cload,92134312.41918594,0.0,0.0,0.0,92134312.4194077,0.0,0.0,0.0,len2,1304629.082949475,0.0,0.0,0.0,25709.348614400606,1278919.7343351145,0.0,0.0,Ibias1,-7.686631133117075,0.0,0.0,0.0,-141.39034540110302,133.7037142679884,0.0,0.0,Ibias2,89.06658414149314,0.0,0.0,0.0,-15.946820032287201,105.01340417378256,0.0,0.0,W1,-223.42622243425865,0.0,0.0,0.0,-257.30596559671466,33.87974316249018,0.0,0.0,W2,-448.0552326563718,0.0,0.0,0.0,-465.14484490713033,17.089612250796502,0.0,0.0,W3,1.519460039422706,0.0,0.0,0.0,-428.1633647791762,429.68282481874314,0.0,0.0,Alo,-0.1179798879071825,0.0,0.0,0.0,-0.11797988790717584,0.0,0.0,0.0,
