Iteration No,Rd,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Ibias,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,W1,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,W2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Alo,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Rbias2,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,Rbias3,loss,loss_gain,loss_iip3,loss_iip2,loss_nf,loss_Io,loss_BW,
72,Rd,-4.110643801374957e-05,-1.5599715058862637e-05,0.0,0.0,-2.4334520595744655e-05,-1.172202359142364e-06,0.0,Ibias,23.57547653233988,210.77260149216409,0.0,0.0,-292.2293586454064,105.0322336855949,0.0,W1,-5495.276211883098,-2409.7070300070072,0.0,0.0,-3184.78120176605,99.21201989008009,0.0,W2,-86731.73163375343,-6084.90145568872,0.0,0.0,-82095.25266002634,1448.4224819623394,0.0,Alo,-0.6079453514656812,0.3239261543187745,0.0,0.0,-0.9318715057844495,0.0,0.0,Rbias2,-4.4327994888582087e-07,-1.7675274892378395e-06,0.0,0.0,1.491471033602074e-06,-1.6722349325005657e-07,0.0,Rbias3,1.5805479498047459e-07,8.887303357769259e-07,0.0,0.0,-8.167418191891281e-07,8.606627839269447e-08,0.0,
73,Rd,-9.450395071126747e-06,-8.261995977565347e-06,0.0,0.0,0.0,-1.1883990935616888e-06,0.0,Ibias,355.78407135407224,250.72431110002665,0.0,0.0,0.0,105.05976025404871,0.0,W1,-2147.9039678662357,-2246.9616871390153,0.0,0.0,0.0,99.05771927281755,0.0,W2,-2394.903610062095,-3806.3862003153085,0.0,0.0,0.0,1411.482590253952,0.0,Alo,0.34954842477165576,0.34954842477165576,0.0,0.0,0.0,0.0,0.0,Rbias2,-2.0293026677201417e-06,-1.8622620845625123e-06,0.0,0.0,0.0,-1.6704058315758144e-07,0.0,Rbias3,1.0214951572961185e-06,9.352879360874013e-07,0.0,0.0,0.0,8.620722120872706e-08,0.0,
74,Rd,-1.3976993337316273e-05,-1.283380164492694e-05,0.0,0.0,0.0,-1.1431916923896223e-06,0.0,Ibias,328.39168825898105,223.8884628627375,0.0,0.0,0.0,104.50322539623413,0.0,W1,-2197.306004231986,-2295.0633237380885,0.0,0.0,0.0,97.75731950595255,0.0,W2,-3802.7340658252115,-5212.297063215257,0.0,0.0,0.0,1409.5629973902917,0.0,Alo,0.34052578888207824,0.34052578888207824,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.963108056727005e-06,-1.7956277672802708e-06,0.0,0.0,0.0,-1.674802894467814e-07,0.0,Rbias3,1.0106215181146777e-06,9.229257493957079e-07,0.0,0.0,0.0,8.769576871896986e-08,0.0,
75,Rd,-4.203497988371283e-05,-1.7448179628087225e-05,0.0,0.0,-2.3507926362037738e-05,-1.078873893587687e-06,0.0,Ibias,-7.011514715154871,195.71261027035536,0.0,0.0,-306.7749104411157,104.05078545561491,0.0,W1,-5350.669903933535,-2342.513219467574,0.0,0.0,-3104.9365334768772,96.7798490109902,0.0,W2,-85362.7438327538,-6712.1257386962825,0.0,0.0,-80053.5693560216,1402.9512619640002,0.0,Alo,-0.6068261335371454,0.32601109315163007,0.0,0.0,-0.9328372266887704,0.0,0.0,Rbias2,-4.1631651871702687e-07,-1.7183524868547189e-06,0.0,0.0,1.4691328589956483e-06,-1.6709689085792571e-07,0.0,Rbias3,1.3066510735216793e-07,9.032704652194175e-07,0.0,0.0,-8.624046425197712e-07,8.979928465254736e-08,0.0,
76,Rd,-1.0270197424573468e-05,-9.169249600120228e-06,0.0,0.0,0.0,-1.1009478244535255e-06,0.0,Ibias,348.37073806587404,244.41532758222206,0.0,0.0,0.0,103.95541048364416,0.0,W1,-2070.7840825812696,-2166.680613031278,0.0,0.0,0.0,95.89653044976765,0.0,W2,-2896.158670389823,-4263.793281816254,0.0,0.0,0.0,1367.6346114258292,0.0,Alo,0.3584894412358925,0.3584894412358925,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.9993925563865435e-06,-1.8327305847533217e-06,0.0,0.0,0.0,-1.6666197163327337e-07,0.0,Rbias3,1.0545620764316917e-06,9.64752004063612e-07,0.0,0.0,0.0,8.981007236804671e-08,0.0,
77,Rd,-1.5347520064317376e-05,-1.429792024618339e-05,0.0,0.0,0.0,-1.049599818135844e-06,0.0,Ibias,315.24459426571684,211.66323958832166,0.0,0.0,0.0,103.58135467737944,0.0,W1,-2135.950206173174,-2231.3236546886496,0.0,0.0,0.0,95.37344851538275,0.0,W2,-4485.653183506765,-5846.3967728259295,0.0,0.0,0.0,1360.7435893174797,0.0,Alo,0.3433513384174104,0.3433513384174104,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.910742543655097e-06,-1.7540866514333156e-06,0.0,0.0,0.0,-1.5665589222182782e-07,0.0,Rbias3,1.0339665491412193e-06,9.424302797308364e-07,0.0,0.0,0.0,9.153626941038029e-08,0.0,
78,Rd,-4.296779348169701e-05,-1.931501467499609e-05,0.0,0.0,-2.2588027128460002e-05,-1.064751678243661e-06,0.0,Ibias,-39.18312513026512,179.1597136139993,0.0,0.0,-320.772611215636,102.42977247134081,0.0,W1,-5226.89369534302,-2277.5947857691035,0.0,0.0,-3039.574598292832,90.27568871879275,0.0,W2,-84013.55021181138,-7286.136066267688,0.0,0.0,-78069.70214441566,1342.287998871761,0.0,Alo,-0.6090314873172995,0.3245253880366523,0.0,0.0,-0.9335568753539609,0.0,0.0,Rbias2,-3.859550201618137e-07,-1.661692781490265e-06,0.0,0.0,1.4385585431084051e-06,-1.628207817800015e-07,0.0,Rbias3,9.606490976435171e-08,9.127351278318828e-07,0.0,0.0,-9.08429673342195e-07,9.17594552746529e-08,0.0,
79,Rd,-1.132688596971336e-05,-1.0017517232280998e-05,0.0,0.0,0.0,-1.309368737432221e-06,0.0,Ibias,336.3611134649747,236.4390832499599,0.0,0.0,0.0,99.9220302150211,0.0,W1,-2031.9963257368597,-2089.4190005564396,0.0,0.0,0.0,57.422674819707915,0.0,W2,-3599.981173185049,-4683.340600895867,0.0,0.0,0.0,1083.3594277118782,0.0,Alo,0.36374260737939584,0.36374260737939584,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.961629930829114e-06,-1.7985519448078685e-06,0.0,0.0,0.0,-1.630779860212224e-07,0.0,Rbias3,1.0772861447011097e-06,9.892636457411404e-07,0.0,0.0,0.0,8.802249895998744e-08,0.0,
80,Rd,-1.6719023328356134e-05,-1.566740973206183e-05,0.0,0.0,0.0,-1.0516135962951516e-06,0.0,Ibias,301.19246153237,199.42006799920335,0.0,0.0,0.0,101.7723935331666,0.0,W1,-2064.39894593108,-2152.5186598713694,0.0,0.0,0.0,88.11971394001587,0.0,W2,-5017.120131443375,-6316.397272706047,0.0,0.0,0.0,1299.2771412611426,0.0,Alo,0.34436945831970367,0.34436945831970367,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.8620435312702208e-06,-1.7004843961364092e-06,0.0,0.0,0.0,-1.6155913513384331e-07,0.0,Rbias3,1.052495176827686e-06,9.59342168370034e-07,0.0,0.0,0.0,9.315300845764955e-08,0.0,
81,Rd,-4.370689054000686e-05,-2.119226659797297e-05,0.0,0.0,-2.1484878413458836e-05,-1.0297455285765485e-06,0.0,Ibias,-69.24669564433033,162.7064622585972,0.0,0.0,-333.0662194894759,101.11306158653998,0.0,W1,-5103.516374665677,-2215.1616042865003,0.0,0.0,-2974.616181943486,86.26141156389794,0.0,W2,-82554.91545737762,-7810.228989821277,0.0,0.0,-76031.86917446996,1287.1827069108244,0.0,Alo,-0.6115232036195609,0.3213178072441971,0.0,0.0,-0.9328410108637631,0.0,0.0,Rbias2,-3.50717133777781e-07,-1.5946005193793833e-06,0.0,0.0,1.4040136950054494e-06,-1.60130309403928e-07,0.0,Rbias3,6.391598225247359e-08,9.220031313657994e-07,0.0,0.0,-9.523480219776619e-07,9.426087286430801e-08,0.0,
82,Rd,-1.184870985176784e-05,-1.0808288675664028e-05,0.0,0.0,0.0,-1.040421176105066e-06,0.0,Ibias,329.4968907545092,228.38262535555648,0.0,0.0,0.0,101.11426539893532,0.0,W1,-1946.1420454158658,-2032.347795256543,0.0,0.0,0.0,86.20574984051473,0.0,W2,-3807.755235513068,-5067.2876012496545,0.0,0.0,0.0,1259.5323657358956,0.0,Alo,0.3671558555822997,0.3671558555822997,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.9253653015051087e-06,-1.7649574779948498e-06,0.0,0.0,0.0,-1.6040782351029914e-07,0.0,Rbias3,1.1082928386059628e-06,1.0137716845245058e-06,0.0,0.0,0.0,9.452115408143586e-08,0.0,
83,Rd,-1.8092066085330448e-05,-1.707472347559671e-05,0.0,0.0,0.0,-1.0173426097330438e-06,0.0,Ibias,287.6539589131704,187.21503729658528,0.0,0.0,0.0,100.43892161658196,0.0,W1,-2009.4181361279764,-2093.801759715626,0.0,0.0,0.0,84.38362358779324,0.0,W2,-5497.621693879614,-6745.002712402954,0.0,0.0,0.0,1247.3810185243758,0.0,Alo,0.34274150269553927,0.34274150269553927,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.803714075705671e-06,-1.6448331333046e-06,0.0,0.0,0.0,-1.5888094240107567e-07,0.0,Rbias3,1.0668194142897943e-06,9.711602614974005e-07,0.0,0.0,0.0,9.565915279239643e-08,0.0,
84,Rd,-4.434933232891243e-05,-2.3072069117554337e-05,0.0,0.0,-2.0280153960099978e-05,-9.971092512583041e-07,0.0,Ibias,-99.69113092900537,144.92343934686352,0.0,0.0,-344.36194499089254,99.74737471501211,0.0,W1,-4988.960493269721,-2155.1449819830978,0.0,0.0,-2916.378919788304,82.56340850159106,0.0,W2,-81033.71776667167,-8287.48233439754,0.0,0.0,-73981.6545022676,1235.4190699940043,0.0,Alo,-0.6162459915885986,0.3146499767286835,0.0,0.0,-0.9308959683172842,0.0,0.0,Rbias2,-3.193687943216853e-07,-1.526689480868972e-06,0.0,0.0,1.364812765241115e-06,-1.5749207869388998e-07,0.0,Rbias3,2.28119985294833e-08,9.210259424205883e-07,0.0,0.0,-9.949704210816145e-07,9.675647719049933e-08,0.0,
85,Rd,-1.2424178379738535e-05,-1.1415056877363422e-05,0.0,0.0,0.0,-1.009121502374288e-06,0.0,Ibias,321.51072448348253,221.76914946443077,0.0,0.0,0.0,99.74157501907399,0.0,W1,-1861.924580499806,-1944.3558938435183,0.0,0.0,0.0,82.43131334390762,0.0,W2,-4104.120706307075,-5312.870912600211,0.0,0.0,0.0,1208.7502062947137,0.0,Alo,0.370483129734753,0.370483129734753,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.8776916737391347e-06,-1.7198795236377146e-06,0.0,0.0,0.0,-1.5781215010137626e-07,0.0,Rbias3,1.1326492661193018e-06,1.0356856215462e-06,0.0,0.0,0.0,9.696364457309901e-08,0.0,
86,Rd,-1.937227421678839e-05,-1.8386021145662688e-05,0.0,0.0,0.0,-9.86253071125015e-07,0.0,Ibias,272.68408588729665,173.62210789221206,0.0,0.0,0.0,99.06197799508142,0.0,W1,-1956.7949990372317,-2037.5473919806743,0.0,0.0,0.0,80.75239294342484,0.0,W2,-5937.225563315958,-7135.314531140675,0.0,0.0,0.0,1198.088967825167,0.0,Alo,0.33940556753656165,0.33940556753656165,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.744023372532462e-06,-1.58778332867596e-06,0.0,0.0,0.0,-1.562400438565283e-07,0.0,Rbias3,1.07585383365087e-06,9.777220501335133e-07,0.0,0.0,0.0,9.81317835173321e-08,0.0,
87,Rd,-4.463454120159816e-05,-2.4698326359988662e-05,0.0,0.0,-1.8970940868076442e-05,-9.652739735322495e-07,0.0,Ibias,-127.05548915405609,128.83765324112647,0.0,0.0,-354.27692003239775,98.38377763721398,0.0,W1,-4877.072433248605,-2097.7153311874476,0.0,0.0,-2858.631275595336,79.27417353395535,0.0,W2,-79417.75958455668,-8721.42394861091,0.0,0.0,-71883.90181748103,1187.5661815337257,0.0,Alo,-0.6201941775650389,0.3072368271808552,0.0,0.0,-0.9274310047458941,0.0,0.0,Rbias2,-2.854603446349876e-07,-1.4545091332930152e-06,0.0,0.0,1.323917808077143e-06,-1.5486901941911164e-07,0.0,Rbias3,-1.6333299292775304e-08,9.196805942898621e-07,0.0,0.0,-1.0352414131454386e-06,9.922751956279602e-08,0.0,
88,Rd,-1.2954662841220639e-05,-1.1976028189409371e-05,0.0,0.0,0.0,-9.786346518108613e-07,0.0,Ibias,313.5023373600937,215.13390973989837,0.0,0.0,0.0,98.36842762020329,0.0,W1,-1797.5168585592492,-1876.581958388544,0.0,0.0,0.0,79.06509982943487,0.0,W2,-4473.803701138137,-5636.274302334801,0.0,0.0,0.0,1162.470601197105,0.0,Alo,0.3711628971805668,0.3711628971805668,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.8319436011513884e-06,-1.676759231549248e-06,0.0,0.0,0.0,-1.5518436960209326e-07,0.0,Rbias3,1.1543973198757809e-06,1.0549830573919343e-06,0.0,0.0,0.0,9.94142624838603e-08,0.0,
89,Rd,-2.0438397742712436e-05,-1.948240104817115e-05,0.0,0.0,0.0,-9.559966945419597e-07,0.0,Ibias,259.3124975549498,161.6446741128962,0.0,0.0,0.0,97.66782344205197,0.0,W1,-1890.234066770135,-1967.7559543098594,0.0,0.0,0.0,77.5218875397592,0.0,W2,-6338.478499693967,-7489.790504335384,0.0,0.0,0.0,1151.3120046405372,0.0,Alo,0.33525485136774363,0.3352548513677361,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.6795727851342327e-06,-1.525879947398982e-06,0.0,0.0,0.0,-1.5369283773522093e-07,0.0,Rbias3,1.0846041788968297e-06,9.8402621335289e-07,0.0,0.0,0.0,1.0057796554394257e-07,0.0,
90,Rd,-4.457787470237869e-05,-2.6087799690144704e-05,0.0,0.0,-1.7554174231564335e-05,-9.359007806691636e-07,0.0,Ibias,-152.5013090457043,112.99169336596898,0.0,0.0,-362.49155704945736,96.99855463779534,0.0,W1,-4746.335310361811,-2027.0585197112491,0.0,0.0,-2795.3526394171354,76.07584876656044,0.0,W2,-77585.36259974724,-9015.417092148415,0.0,0.0,-69710.85916292452,1140.9136553259207,0.0,Alo,-0.5921134944789127,0.2982226334225574,0.0,0.0,-0.89033612790146,0.0,0.0,Rbias2,-2.5085959594251624e-07,-1.3826004691676172e-06,0.0,0.0,1.2840628797753444e-06,-1.5232200655021124e-07,0.0,Rbias3,-5.5312816254745385e-08,9.154632367246797e-07,0.0,0.0,-1.072447018011819e-06,1.016709650323769e-07,0.0,
91,Rd,-1.3441969680812941e-05,-1.2491367603311284e-05,0.0,0.0,0.0,-9.506020775005912e-07,0.0,Ibias,305.43888408048747,208.4700588938244,0.0,0.0,0.0,96.96882518666307,0.0,W1,-1735.7367957623317,-1811.6306374187345,0.0,0.0,0.0,75.89384165641998,0.0,W2,-4714.494027503264,-5831.8991142072555,0.0,0.0,0.0,1117.4050867033457,0.0,Alo,0.3703706946848971,0.3703706946848971,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.776579533146866e-06,-1.6239200794384036e-06,0.0,0.0,0.0,-1.5265945370843307e-07,0.0,Rbias3,1.1732331847781405e-06,1.0714278921431365e-06,0.0,0.0,0.0,1.0180529263498724e-07,0.0,
92,Rd,-2.154379020352032e-05,-2.0615582493559e-05,0.0,0.0,0.0,-9.282077099605224e-07,0.0,Ibias,244.64241303589344,148.35687531202584,0.0,0.0,0.0,96.28553772386117,0.0,W1,-1826.6158468335148,-1900.9984358581537,0.0,0.0,0.0,74.38258902465623,0.0,W2,-6703.82675424878,-7810.26128130559,0.0,0.0,0.0,1106.434527057992,0.0,Alo,0.3279896017392472,0.3279896017392472,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.6109424506550973e-06,-1.4597818488989364e-06,0.0,0.0,0.0,-1.511606017561652e-07,0.0,Rbias3,1.0878038343915276e-06,9.848275700135317e-07,0.0,0.0,0.0,1.029762643780184e-07,0.0,
93,Rd,-4.429338325266886e-05,-2.725278631900193e-05,0.0,0.0,-1.6131630502608086e-05,-9.089664310585848e-07,0.0,Ibias,-175.46163566421524,98.83891468743413,0.0,0.0,-369.9253931176288,95.62484276598265,0.0,W1,-4625.012739836466,-1959.5451414528188,0.0,0.0,-2738.633007702598,73.16540931912348,0.0,W2,-75772.72633712988,-9278.188637994956,0.0,0.0,-67591.94403092304,1097.4063317885068,0.0,Alo,-0.5348198183775013,0.2887090489753587,0.0,0.0,-0.8235288673528538,0.0,0.0,Rbias2,-2.1445224381941965e-07,-1.3074592842017902e-06,0.0,0.0,1.2423535872991693e-06,-1.4934654691679727e-07,0.0,Rbias3,-9.620142215210688e-08,9.081958214471229e-07,0.0,0.0,-1.1084735988391695e-06,1.0407635523994992e-07,0.0,
94,Rd,-1.4238269972895175e-05,-1.3314050531345514e-05,0.0,0.0,0.0,-9.242194415513662e-07,0.0,Ibias,295.93015892995317,200.34463289213258,0.0,0.0,0.0,95.58552603781895,0.0,W1,-1676.2323385511706,-1749.2394609550377,0.0,0.0,0.0,73.00712240369658,0.0,W2,-5024.487242811003,-6099.882082736084,0.0,0.0,0.0,1075.3948399240296,0.0,Alo,0.3666868568139537,0.36668685681394614,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.7200637597232793e-06,-1.5699041321772812e-06,0.0,0.0,0.0,-1.5015962754601884e-07,0.0,Rbias3,1.1838358601005297e-06,1.07964747532065e-06,0.0,0.0,0.0,1.0418838477986541e-07,0.0,
95,Rd,-2.267986636173959e-05,-2.1774835013243996e-05,0.0,0.0,0.0,-9.050313484967716e-07,0.0,Ibias,231.54945537416822,136.677031493836,0.0,0.0,0.0,94.87242388033381,0.0,W1,-1765.5559804565287,-1836.9840121560437,0.0,0.0,0.0,71.42803169944696,0.0,W2,-6941.729497005114,-8004.501709067644,0.0,0.0,0.0,1062.7722120625292,0.0,Alo,0.3187170719139486,0.318717071913941,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.5345979062548277e-06,-1.386433067576969e-06,0.0,0.0,0.0,-1.4816483867788722e-07,0.0,Rbias3,1.0876897160345032e-06,9.824154069745992e-07,0.0,0.0,0.0,1.052743090599071e-07,0.0,
96,Rd,-4.4134750036668896e-05,-2.8548185793031715e-05,0.0,0.0,-1.4687195888993903e-05,-8.993683546435234e-07,0.0,Ibias,-200.24368694006623,82.0809665562379,0.0,0.0,-376.3264678498819,94.00181435357075,0.0,W1,-4512.392099317721,-1894.896852844759,0.0,0.0,-2687.4397117684052,69.94446529557516,0.0,W2,-74004.77245558517,-9511.091525783522,0.0,0.0,-65547.56554729734,1053.8846174964838,0.0,Alo,-0.5532191796057245,0.27546129217640847,0.0,0.0,-0.828680471782133,0.0,0.0,Rbias2,-1.7410573891618428e-07,-1.2260260745470405e-06,0.0,0.0,1.1986761260712616e-06,-1.4675579044041348e-07,0.0,Rbias3,-1.418192595822265e-07,8.951065264982359e-07,0.0,0.0,-1.1429329091207127e-06,1.060071230402442e-07,0.0,
97,Rd,-1.4410518458145994e-05,-1.350894760894623e-05,0.0,0.0,0.0,-9.015708491993759e-07,0.0,Ibias,289.36661922087075,195.18356518143202,0.0,0.0,0.0,94.18305403943071,0.0,W1,-1605.2008868750588,-1675.3999909649701,0.0,0.0,0.0,70.19910408999542,0.0,W2,-5218.448370929041,-6253.561712106501,0.0,0.0,0.0,1035.113341178282,0.0,Alo,0.3637452216359527,0.36374522163596024,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.6705551942862853e-06,-1.5231521093599175e-06,0.0,0.0,0.0,-1.4740308492637593e-07,0.0,Rbias3,1.1993834459513665e-06,1.0929203402706537e-06,0.0,0.0,0.0,1.0646310568071283e-07,0.0,
98,Rd,-2.318209896985304e-05,-2.2287590477017994e-05,0.0,0.0,0.0,-8.945084928345318e-07,0.0,Ibias,219.88720867784073,126.63545841644427,0.0,0.0,0.0,93.25175026142055,0.0,W1,-1707.9744667071054,-1776.4329433305036,0.0,0.0,0.0,68.45847662346522,0.0,W2,-7154.762138679333,-8178.670694406491,0.0,0.0,0.0,1023.9085557286965,0.0,Alo,0.3102917934243673,0.31029179342437496,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.4705697833227633e-06,-1.3248785685282142e-06,0.0,0.0,0.0,-1.456912147944932e-07,0.0,Rbias3,1.0870257315772466e-06,9.797984156778722e-07,0.0,0.0,0.0,1.0722731589939797e-07,0.0,
99,Rd,-4.321084256046145e-05,-2.919242859217954e-05,0.0,0.0,-1.3139258004614947e-05,-8.79155963666165e-07,0.0,Ibias,-217.67350892395862,69.89864448675257,0.0,0.0,-380.0996460759377,92.5274926652281,0.0,W1,-4391.971339727557,-1848.236049788324,0.0,0.0,-2610.83620962696,67.10091968768326,0.0,W2,-71934.9203574177,-9630.301925547354,0.0,0.0,-63319.77699947841,1015.1585676086792,0.0,Alo,-0.46859066230015417,0.26398731562735356,0.0,0.0,-0.7325779779275,0.0,0.0,Rbias2,-1.422546790043522e-07,-1.1635177988176535e-06,0.0,0.0,1.1655799348501498e-06,-1.4431681503681777e-07,0.0,Rbias3,-1.795178248502123e-07,8.84276511757139e-07,0.0,0.0,-1.1720045401232758e-06,1.0821020351591564e-07,0.0,
100,Rd,-1.5014265754199507e-05,-1.4120428076604158e-05,0.0,0.0,0.0,-8.938376775968726e-07,0.0,Ibias,279.7508239961192,187.19797564235444,0.0,0.0,0.0,92.55284835375676,0.0,W1,-1551.8147544985643,-1618.9969665215697,0.0,0.0,0.0,67.18221202302196,0.0,W2,-5479.579726059244,-6475.618951026982,0.0,0.0,0.0,996.0392249669355,0.0,Alo,0.35569428811138043,0.3556942881113728,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.6060692826872653e-06,-1.4611798604265146e-06,0.0,0.0,0.0,-1.448894222607862e-07,0.0,Rbias3,1.203499593215183e-06,1.0951696263547228e-06,0.0,0.0,0.0,1.083299668604541e-07,0.0,
101,Rd,-2.417120251599874e-05,-2.3295430414043602e-05,0.0,0.0,0.0,-8.757721019547624e-07,0.0,Ibias,204.34183421998367,112.56284953556553,0.0,0.0,0.0,91.77898468442295,0.0,W1,-1652.6405623997894,-1718.305220135911,0.0,0.0,0.0,65.66465773612163,0.0,W2,-7430.749640489841,-8417.501878420153,0.0,0.0,0.0,986.7522379304125,0.0,Alo,0.2967083331775181,0.2967083331775181,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.3998760090902063e-06,-1.256546217389628e-06,0.0,0.0,0.0,-1.433297917005628e-07,0.0,Rbias3,1.075461701790815e-06,9.660950258630262e-07,0.0,0.0,0.0,1.0936667592778874e-07,0.0,
102,Rd,-4.2594843013876316e-05,-2.998429291297184e-05,0.0,0.0,-1.1748663107475794e-05,-8.61886993428569e-07,0.0,Ibias,-237.21237192505978,56.56743828389586,0.0,0.0,-384.83687799679024,91.05706778783079,0.0,W1,-4272.519717124008,-1774.937056992941,0.0,0.0,-2561.9166859967363,64.33402586573702,0.0,W2,-70086.61105955282,-9729.85172434147,0.0,0.0,-61336.03086908988,979.2715338780092,0.0,Alo,-0.5012877303824081,0.24978893576125433,0.0,0.0,-0.751076666143662,0.0,0.0,Rbias2,-1.0789458340964355e-07,-1.0912586588479293e-06,0.0,0.0,1.1253623042042564e-06,-1.4199822876599691e-07,0.0,Rbias3,-2.2544913029105838e-07,8.675015349910189e-07,0.0,0.0,-1.2032884825497857e-06,1.1033781726768534e-07,0.0,
103,Rd,-1.4706032601873288e-05,-1.3829720655350678e-05,0.0,0.0,0.0,-8.763119465228603e-07,0.0,Ibias,277.3956001391569,186.31523377426169,0.0,0.0,0.0,91.0803663648904,0.0,W1,-1487.3584552673738,-1551.8881610266242,0.0,0.0,0.0,64.52970575926679,0.0,W2,-5548.835033135828,-6509.71570768779,0.0,0.0,0.0,960.8806745520599,0.0,Alo,0.35324238385477597,0.35324238385477597,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.5664629206736933e-06,-1.4238477924356781e-06,0.0,0.0,0.0,-1.426151282380266e-07,0.0,Rbias3,1.2156100679834385e-06,1.105177711525715e-06,0.0,0.0,0.0,1.104323564577236e-07,0.0,
104,Rd,-2.4135086533262555e-05,-2.327651376525916e-05,0.0,0.0,0.0,-8.585727680027744e-07,0.0,Ibias,198.79799198066368,108.46926513169282,0.0,0.0,0.0,90.32872684898051,0.0,W1,-1586.3380336679984,-1649.4735756420207,0.0,0.0,0.0,63.13554197403867,0.0,W2,-7345.986522546889,-8298.896401520959,0.0,0.0,0.0,952.9098789741668,0.0,Alo,0.28970179834420684,0.28970179834420684,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.3402474455374396e-06,-1.1992236291104048e-06,0.0,0.0,0.0,-1.4102381642701948e-07,0.0,Rbias3,1.0792838590442176e-06,9.678026257024673e-07,0.0,0.0,0.0,1.1148123334175331e-07,0.0,
105,Rd,-4.121843983986928e-05,-3.019379366119995e-05,0.0,0.0,-1.0179067588654607e-05,-8.455785900155447e-07,0.0,Ibias,-247.0242719320931,49.04818226915877,0.0,0.0,-385.6705881953343,89.59813399408573,0.0,W1,-4127.416304541939,-1719.450739979223,0.0,0.0,-2469.7971491336207,61.831584570854574,0.0,W2,-67873.75648893903,-9733.016161454769,0.0,0.0,-59085.78618398106,945.0458564962044,0.0,Alo,-0.42097887766065956,0.2380994694400776,0.0,0.0,-0.6590783471007371,0.0,0.0,Rbias2,-7.152072857581455e-08,-1.0331629077267531e-06,0.0,0.0,1.1013900068535484e-06,-1.397478277026232e-07,0.0,Rbias3,-2.584616869716942e-07,8.557437617042611e-07,0.0,0.0,-1.2266090508040478e-06,1.1240360212808822e-07,0.0,
106,Rd,-1.5032227947547507e-05,-1.4171631639315474e-05,0.0,0.0,0.0,-8.605963082320338e-07,0.0,Ibias,269.5602289556647,179.9162967409604,0.0,0.0,0.0,89.6439322147043,0.0,W1,-1439.423379135167,-1501.3768640156156,0.0,0.0,0.0,61.95348488056194,0.0,W2,-5688.398779649352,-6615.853010940772,0.0,0.0,0.0,927.4542312918023,0.0,Alo,0.34406978128130294,0.34406978128130294,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.505848451746872e-06,-1.365437432904356e-06,0.0,0.0,0.0,-1.4041101884250464e-07,0.0,Rbias3,1.2167100355317554e-06,1.1042236702323312e-06,0.0,0.0,0.0,1.1248636529943628e-07,0.0,
107,Rd,-2.470537097334163e-05,-2.3862318001177047e-05,0.0,0.0,0.0,-8.430529721644611e-07,0.0,Ibias,186.53151183792588,97.63435191342167,0.0,0.0,0.0,88.89715992450421,0.0,W1,-1523.036453488076,-1583.7140756509073,0.0,0.0,0.0,60.67762216287995,0.0,W2,-7502.897522609679,-8423.069049755995,0.0,0.0,0.0,920.1715271462208,0.0,Alo,0.2758745313016135,0.2758745313016135,0.0,0.0,0.0,0.0,0.0,Rbias2,-1.271255155012423e-06,-1.132399540789392e-06,0.0,0.0,0.0,-1.388556142230198e-07,0.0,Rbias3,1.0668571758017517e-06,9.533392635930998e-07,0.0,0.0,0.0,1.1351791220865504e-07,0.0,
